"","CLIP_NAME","GENRE","FAMILIARITY","TRACK_TITLE","ARTIST","MEDIA_RELATION_or_PERFORMER","RELEASE_DATE","VOCALISATION","VOCALISATION_TYPE","CLIP_TIME_START","CLIP_TIME_END","SPOTIFY_PLAYLIST_LINK","group","style_familiarity_M","style_familiarity_SD","clip_familiarity_M","clip_familiarity_SD","contrast_M","contrast_SD","enjoyment_M","enjoyment_SD","valence_M","valence_SD","arousal_M","arousal_SD","cluster","id_genre","id_genre_perc","genre_correct","id_decade","id_decade_perc","decade_correct","id_location","id_location_perc","freq_context_words"
"135","Electronic_LOW_10","Electronic","Low","Inflicted_1","coldrose",NA,"2020","no",NA,00:00:17,00:00:47,NA,10,2.25,0.5,1,0,2.25,0.5,2.25,0.957427107756338,2.5,0.577350269189626,2.5,0.577350269189626,2,"Electronic",75,100,"2010s",50,0,"Europe, USA_Canada",50,""
"136","Electronic_LOW_11","Electronic","Low","Memoria","Spring In A Small Town",NA,"2020","yes","""ha"", ""yah"", (bird noise)",00:02:00,00:02:30,NA,11,2.33333333333333,0.577350269189626,1,0,3,1,3,1,3,1,1.66666666666667,0.577350269189626,2,"Ambient, Electronic",40,66.6666666666667,"2000s",100,0,"Europe",66.6666666666667,""
"137","Electronic_LOW_12","Electronic","Low","Reckless Heart","Continues",NA,"2012","no",NA,00:00:00,00:00:30,NA,12,2.75,0.957427107756338,1.25,0.5,3.5,1.29099444873581,2,1.4142135623731,2.75,0.5,4,0.816496580927726,2,"Electronic",75,75,"1970s, 1980s, 2010s, 2020s",25,25,"Europe, USA_Canada",50,""
"138","Electronic_LOW_13","Electronic","Low","Simplicity","Macroform",NA,"2015","no",NA,00:00:00,00:00:30,NA,13,3,0.707106781186548,1.4,0.894427190999916,2.6,0.547722557505166,3.4,0.547722557505166,2.6,0.547722557505166,2.2,0.447213595499958,2,"Pop, Funk, Jazz, Electronic, HipHop, RnB",16.6666666666667,20,"1980s",60,0,"Europe",60,""
"139","Electronic_LOW_14","Electronic","Low","Tape","Skip Cloud",NA,"2013","no",NA,00:00:38,00:01:08,NA,14,3.66666666666667,0.577350269189626,1.33333333333333,0.577350269189626,2.33333333333333,1.15470053837925,2.33333333333333,1.15470053837925,3.33333333333333,0.577350269189626,3.66666666666667,1.52752523165195,2,"Electronic",75,100,"1980s",66.6666666666667,0,"Europe",100,""
"140","Electronic_MED_15","Electronic","Medium","A Paw In My Face","The Field",NA,"2007","no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/4qsQmZ8WwxIUPkrEDXfU28?si=938ffe863269457d",15,3.6,0.547722557505166,1.4,0.547722557505166,2.4,0.894427190999916,2.8,1.48323969741913,3.2,0.447213595499958,3,0.707106781186548,1,"Electronic",50,80,"1990s, 2000s",40,40,"Europe",80,""
"141","Electronic_MED_16","Electronic","Medium","Bodies of Water","Cosmo Sheldrake",NA,"2023","no",NA,00:00:14,00:00:44,NA,16,2.66666666666667,2.08166599946613,2.33333333333333,2.3094010767585,2.66666666666667,1.52752523165195,2.33333333333333,1.52752523165195,2.66666666666667,1.15470053837925,3,0,1,"Ambient, Classical",33.3333333333333,33.3333333333333,"2000s, 2010s, 2020s",33.3333333333333,33.3333333333333,"Europe",66.6666666666667,""
"142","Electronic_MED_17","Electronic","Medium","Dumb Love","NEIL FRANCES",NA,"2017","yes","""ah"", ""oh""",00:02:43,00:03:13,NA,17,2.25,0.957427107756338,1.25,0.5,2.5,0.577350269189626,2.5,1.29099444873581,3,1.63299316185545,2.75,1.25830573921179,1,"Funk",33.3333333333333,0,"2000s",50,0,"Africa, Asia, Europe, Latin_SouthAm",25,""
"143","Electronic_MED_18","Electronic","Medium","Ghost Duet","Louie Zong",NA,"2017","yes","""ooo"", whistle",00:00:00,00:00:30,NA,18,2.2,1.30384048104053,1,0,2.2,1.09544511501033,2.8,1.30384048104053,3.4,0.894427190999916,2.4,0.894427190999916,1,"Ambient",50,20,"1980s, 1990s, 2000s, 2010s, 2020s",20,20,"Europe, USA_Canada",40,""
"144","Electronic_MED_19","Electronic","Medium","Looped","Kiasmos",NA,"2014","no",NA,00:00:00,00:00:30,NA,19,3,0.707106781186548,2,1,2.4,1.34164078649987,3.4,1.51657508881031,3.6,1.14017542509914,2.8,1.30384048104053,1,"Dance",66.6666666666667,20,"1990s",60,40,"Europe, USA_Canada",40,""
"145","Electronic_MED_20","Electronic","Medium","The Distance","Totally Enormous Extinct Dinosaurs",NA,"2023","no",NA,00:04:21,00:04:51,NA,20,2.8,1.09544511501033,1.2,0.447213595499958,2.2,1.30384048104053,2.6,1.34164078649987,2.4,1.14017542509914,2.8,0.836660026534076,1,"Ambient, Electronic",33.3333333333333,40,"1990s",60,0,"Europe",80,""
"146","Electronic_MED_21","Electronic","Medium","Things Will Never Be There","JJ",NA,"2009","no",NA,00:00:00,00:00:30,NA,21,2.6,1.34164078649987,1.2,0.447213595499958,2.8,1.30384048104053,3.4,0.894427190999916,3.8,0.836660026534076,3.6,0.547722557505166,1,"Electronic",42.8571428571429,60,"1980s, 1990s, 2000s, 2010s, pre1960",20,20,"Europe, Latin_SouthAm",40,""
"147","Film_HIGH_15","Film","High","Journey To The Real World","Tame Impala","Barbie","2023","no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/4myAkVBb9KS18ydXqDXqu6?si=db34283de8ae4f5e",15,3.2,1.09544511501033,1.4,0.894427190999916,2.8,1.48323969741913,3,1,3.6,0.547722557505166,4,0.707106781186548,1,"Pop",42.8571428571429,0,"1980s",60,0,"USA_Canada",60,""
"148","Film_HIGH_16","Film","High","Main Theme (From ""The Dark Knight Rises"")","Hans Zimmer","The Dark Knight Rises","2005-2012","no",NA,00:00:00,00:00:30,NA,16,4.66666666666667,0.577350269189626,2.66666666666667,2.08166599946613,3,1,4,1,4,1,4.33333333333333,1.15470053837925,1,"Film",60,100,"1990s",100,0,"USA_Canada",100,""
"149","Film_HIGH_17","Film","High","Star Wars (Main Theme)","John Williams","Star Wars","1977-2023","no",NA,00:00:00,00:00:30,NA,17,4.5,0.577350269189626,5,0,3.5,1,4.75,0.5,4.75,0.5,4.5,0.577350269189626,1,"Film",80,100,"1970s",75,75,"USA_Canada",75,""
"150","Film_HIGH_18","Film","High","The Avengers","Alan Silvestri","Avengers","2008-2023","no",NA,00:00:00,00:00:30,NA,18,3.8,1.6431676725155,1,0,2.8,1.30384048104053,2.6,1.34164078649987,2.6,0.894427190999916,3.8,1.30384048104053,1,"Film",83.3333333333333,100,"2010s",40,0,"USA_Canada",80,""
"151","Film_HIGH_19","Film","High","The Glory Days","Michael Giacchino","The Incredibles","2004-2018","no",NA,00:00:00,00:00:30,NA,19,3.6,0.894427190999916,2.8,1.30384048104053,3,1.4142135623731,4.2,0.836660026534076,4.6,0.547722557505166,4.6,0.547722557505166,1,"Film",60,60,"1960s",60,0,"USA_Canada",60,""
"152","Film_HIGH_20","Film","High","Theme From Jurassic Park","John Williams","Jurassic Park","1993-2022","no",NA,00:01:09,00:01:39,NA,20,3.8,1.09544511501033,3.8,0.836660026534076,2.6,1.14017542509914,3.2,0.836660026534076,3.4,0.547722557505166,3.2,0.447213595499958,1,"Film",50,100,"1980s, 1990s",40,40,"USA_Canada",60,""
"153","Film_HIGH_21","Film","High","Top Gun Anthem","Harold Faltermeyer","Top Gun Maverick","2022","no",NA,00:00:00,00:00:30,NA,21,3.4,0.894427190999916,1.8,1.30384048104053,2.8,1.09544511501033,4,1,3.2,1.30384048104053,3.2,1.09544511501033,1,"Film",66.6666666666667,80,"2000s",40,0,"USA_Canada",80,""
"154","Film_LOW_01","Film","Low","Hammer of the Gods: Opening Title","Benjamin Wallfisch","Hammer of the Gods","2013","no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/5Sap2Fo8ltqrpU8tMwLtCD?si=cf874b959e224491",1,3.8,0.447213595499958,1.2,0.447213595499958,1.6,0.894427190999916,3.2,0.836660026534076,2.4,0.547722557505166,2,0.707106781186548,3,"Film",50,80,"1980s",40,20,"USA_Canada",100,""
"155","Film_LOW_02","Film","Low","Main Titles","Marius Ruhland","Death of a Superhero","2012","no",NA,00:00:00,00:00:30,NA,2,3.2,1.09544511501033,1.4,0.547722557505166,2,1,2.8,0.836660026534076,2.4,1.14017542509914,2.2,0.836660026534076,3,"Film",71.4285714285714,100,"2010s",40,40,"USA_Canada",80,""
"156","Film_LOW_03","Film","Low","Samajavaragamana","Sid Sriram","Ala Vaikunthapurramuloo","2020","no",NA,00:01:27,00:01:57,NA,3,2.33333333333333,1.15470053837925,1,0,3.33333333333333,1.52752523165195,4,0,4.33333333333333,0.577350269189626,4,1,3,"Folk, Dance",40,0,"1980s, 2000s, 2010s",33.3333333333333,0,"Asia",66.6666666666667,""
"157","Film_LOW_04","Film","Low","The Streets of Miami","Christopher Hajian","Critical Thinking","2020","no",NA,00:00:00,00:00:30,NA,4,3,1,1.33333333333333,0.577350269189626,2,1.73205080756888,3.66666666666667,1.52752523165195,3.33333333333333,1.15470053837925,4.66666666666667,0.577350269189626,3,"Ambient",66.6666666666667,0,"1970s, 2010s, 2020s",33.3333333333333,33.3333333333333,"Africa",66.6666666666667,""
"158","Film_LOW_05","Film","Low","Troy's Theme","We Are Dark Angels","Dog Eat Dog","2017","no",NA,00:00:00,00:00:30,NA,5,3.5,0.577350269189626,1,0,1.5,0.577350269189626,3,1.63299316185545,3.75,0.957427107756338,3.25,0.5,3,"Jazz",100,0,"1990s",50,0,"USA_Canada",75,""
"159","Film_LOW_06","Film","Low","Until Now","Jerome Dillon","Officer Down","2013","no",NA,00:00:00,00:00:30,NA,6,3.33333333333333,0.577350269189626,1,0,1.66666666666667,0.577350269189626,3.33333333333333,0.577350269189626,2,1,1.33333333333333,0.577350269189626,3,"Film",40,66.6666666666667,"2010s",66.6666666666667,66.6666666666667,"USA_Canada",66.6666666666667,""
"160","Film_LOW_07","Film","Low","Where Is My Dad","André Manoukian","Fonzy","2013","no",NA,00:00:00,00:00:30,NA,7,2,1.15470053837925,1.25,0.5,2.75,1.70782512765993,3.25,1.25830573921179,3.75,0.957427107756338,3.5,1,3,"Folk",40,25,"1990s",50,0,"Europe",50,""
"161","Film_MED_08","Film","Medium","Bob Wakes Up","David Newman","The Spy Next Door","2010","no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/6jPgsiuL0UdlXj44wioStm?si=e0ad0a92c5534fd1",8,3.33333333333333,1.15470053837925,1.33333333333333,0.577350269189626,4,1,3.66666666666667,0.577350269189626,3.66666666666667,0.577350269189626,4.33333333333333,1.15470053837925,2,"Film",75,100,"1970s, 1990s, 2000s",33.3333333333333,0,"USA_Canada",100,""
"162","Film_MED_09","Film","Medium","Carolina","David Buckley","From Paris with Love","2010","no",NA,00:00:00,00:00:30,NA,9,3.2,0.836660026534076,1.6,0.894427190999916,2.2,1.30384048104053,3.2,0.836660026534076,2.8,1.09544511501033,2,1,2,"Film",55.5555555555556,100,"1990s, pre1960",40,20,"Europe",60,""
"163","Film_MED_10","Film","Medium","Hoffa Trailer","David Newman","Hoffa","1992","no",NA,00:00:00,00:00:30,NA,10,3.25,0.5,1,0,3,0.816496580927726,3.25,0.5,2.75,0.5,2.75,0.957427107756338,2,"Film, VG",40,66.6666666666667,"2000s",50,25,"USA_Canada",100,""
"164","Film_MED_11","Film","Medium","The Strangers Prey At Night","Adrian Johnston","The Strangers Prey At Night","2018","no",NA,00:00:00,00:00:30,NA,11,3.33333333333333,1.52752523165195,3,1.73205080756888,2,1,3.66666666666667,1.52752523165195,3.66666666666667,1.52752523165195,3,1,2,"Film",50,66.6666666666667,"2000s",66.6666666666667,0,"Europe",66.6666666666667,""
"165","Film_MED_12","Film","Medium","The world is amazed - Main Title Theme","Rolfe Kent","Downsizing","2017","no",NA,00:00:00,00:00:30,NA,12,3.5,0.577350269189626,1.25,0.5,2.75,0.957427107756338,3,0.816496580927726,3.75,0.5,3.75,0.5,2,"Film",100,100,"1990s, 2000s, 2010s, pre1960",25,25,"USA_Canada",75,""
"166","Film_MED_13","Film","Medium","Tinker Tailor Soldier Spy","Alberto Iglesias","Tinker Tailor Soldier Spy","2011","no",NA,00:00:00,00:00:30,NA,13,3.2,0.447213595499958,2,1.4142135623731,2,1,3,0,2.4,0.547722557505166,1.8,0.836660026534076,2,"Film",55.5555555555556,100,"2000s",40,20,"USA_Canada",60,""
"167","Film_MED_14","Film","Medium","Welcome To The Army","Hans Zimmer","Renaissance Man","1994","no",NA,00:00:00,00:00:30,NA,14,4,1,1.66666666666667,1.15470053837925,1.66666666666667,1.15470053837925,3,1,2.66666666666667,0.577350269189626,2.66666666666667,1.52752523165195,2,"Classical",50,33.3333333333333,"1990s, 2000s, 2020s",33.3333333333333,33.3333333333333,"Europe",66.6666666666667,""
"168","Folk_HIGH_08","Folk","High","Flightless Bird, American mouth","Iron & Wine",NA,"2007","yes","""ooo""",00:02:35,00:03:05,"https://open.spotify.com/playlist/3niyv2eEp34cg8eQlrcz6r?si=66219695c3ef4a20",8,2.66666666666667,0.577350269189626,1.33333333333333,0.577350269189626,2,0,3.33333333333333,1.15470053837925,3.33333333333333,1.15470053837925,2.66666666666667,0.577350269189626,2,"RnB",50,0,"1990s",66.6666666666667,33.3333333333333,"Australia, Europe, USA_Canada",33.3333333333333,""
"169","Folk_HIGH_09","Folk","High","Little Lion Man","Mumford & Sons",NA,"2009","yes","""ah""",00:02:20,00:02:50,NA,9,3.4,1.14017542509914,2,1.73205080756888,2.8,1.09544511501033,3.8,0.836660026534076,3.6,0.894427190999916,3,1,2,"Folk",40,60,"2010s",40,20,"Europe",60,""
"170","Folk_HIGH_10","Folk","High","Mr. Tambourine Man","Bob Dylan",NA,"1965","no",NA,00:03:24,00:03:54,NA,10,3.25,0.5,1.5,0.577350269189626,2.75,1.25830573921179,3.5,1.29099444873581,3.5,0.577350269189626,2.75,0.957427107756338,2,"Folk",75,100,"1960s",100,100,"USA_Canada",100,""
"171","Folk_HIGH_11","Folk","High","Mrs. Robinson","Simon & Garfunkel","Forrest Gump","2001","yes","""dee"", ""doo""",00:00:00,00:00:30,NA,11,5,0,5,0,2.66666666666667,0.577350269189626,5,0,4.33333333333333,0.577350269189626,3.66666666666667,1.15470053837925,2,"Pop",50,33.3333333333333,"1960s",66.6666666666667,0,"USA_Canada",100,""
"172","Folk_HIGH_12","Folk","High","Nantes","Beirut",NA,"2007","no",NA,00:01:12,00:01:42,NA,12,1.75,0.957427107756338,1.25,0.5,1.25,0.5,2.25,1.25830573921179,3,0,2.75,0.957427107756338,2,"Film",75,0,"2000s",75,75,"Europe",50,""
"173","Folk_HIGH_13","Folk","High","Road","Nick Drake",NA,"1972","no",NA,00:00:00,00:00:30,NA,13,4.4,0.894427190999916,1.8,1.78885438199983,1.8,1.30384048104053,4,1.22474487139159,3.2,1.48323969741913,2,0.707106781186548,2,"Folk",100,100,"1990s",40,20,"Europe",80,""
"174","Folk_HIGH_14","Folk","High","Skinny Love","Bon Iver",NA,"2008","no",NA,00:00:00,00:00:30,NA,14,3,1,2,1.73205080756888,1,0,3.33333333333333,1.15470053837925,2.66666666666667,0.577350269189626,2.66666666666667,1.15470053837925,2,"Folk",66.6666666666667,66.6666666666667,"1970s",66.6666666666667,0,"USA_Canada",66.6666666666667,""
"175","Folk_LOW_15","Folk","Low","Jänese Õhkamine","Lepaseree",NA,"2015","yes","""hii!""",00:03:43,00:04:13,"https://open.spotify.com/playlist/3iYxzEheYsOqGVU6aGcqOh?si=475d793e42994171",15,3,1,1,0,2,0,3.8,0.836660026534076,3.8,0.447213595499958,4,0,1,"Folk",71.4285714285714,100,"2000s",40,0,"Europe",80,""
"176","Folk_LOW_16","Folk","Low","Kız Senin","İsmail Altunsaray",NA,"2011","no",NA,00:00:00,00:00:30,NA,16,3,1,2,1.73205080756888,2.66666666666667,0.577350269189626,3.33333333333333,1.52752523165195,3.33333333333333,1.52752523165195,3,1,1,"Ambient, Classical",40,33.3333333333333,"1990s, 2000s, 2020s",33.3333333333333,0,"Asia, Europe, Latin_SouthAm",33.3333333333333,""
"177","Folk_LOW_17","Folk","Low","Lord Won’t Come","Nero Kane",NA,"2020","no",NA,00:04:36,00:05:06,NA,17,2.75,1.25830573921179,1,0,2,0.816496580927726,2.25,0.957427107756338,2.75,0.5,2.5,1.29099444873581,1,"Ambient, Film",33.3333333333333,0,"2000s, 2010s",50,0,"Europe",50,""
"178","Folk_LOW_18","Folk","Low","The Art of the Quickdraw","The Minor Canon",NA,"2007","no",NA,00:00:00,00:00:30,NA,18,2.6,1.51657508881031,1.2,0.447213595499958,1.8,1.30384048104053,2.8,0.836660026534076,2.8,0.836660026534076,2.6,0.894427190999916,1,"Ambient",33.3333333333333,0,"2000s",40,40,"USA_Canada",80,""
"179","Folk_LOW_19","Folk","Low","The Big City","Mark Minelli",NA,"2009","yes","""woo"", ""ooo""",00:00:55,00:01:25,NA,19,3,1,1.6,1.34164078649987,2.4,1.14017542509914,3.8,1.30384048104053,3.6,1.14017542509914,2.6,0.547722557505166,1,"Ambient",42.8571428571429,20,"1980s, 1990s",40,0,"USA_Canada",60,""
"180","Folk_LOW_20","Folk","Low","The Desmond Slides","Colm Murphy",NA,"1996","no",NA,00:00:00,00:00:30,NA,20,3.4,0.547722557505166,1.8,0.836660026534076,1.8,1.09544511501033,3.8,1.09544511501033,4,0.707106781186548,3.6,0.894427190999916,1,"Folk",71.4285714285714,100,"1960s, pre1960",40,0,"Europe",100,""
"181","Folk_LOW_21","Folk","Low","Winnetou-Melodie (Deep House Version)","Story Of Dakota",NA,"2016","no",NA,00:00:00,00:00:30,NA,21,2.2,1.30384048104053,1.2,0.447213595499958,2.8,1.30384048104053,2.4,1.14017542509914,3.4,0.547722557505166,2.4,0.547722557505166,1,"Film",33.3333333333333,0,"1960s, 1980s, 2000s, 2010s, pre1960",20,20,"USA_Canada",60,""
"182","Folk_MED_01","Folk","Medium","Ai de Mim","OUTROEU",NA,"2017","yes","""ooo"", ""hey""",00:02:53,00:03:23,"https://open.spotify.com/playlist/4qzvU1eJO4mhR4oq1DBBIr?si=947ca63cb332412d",1,3.4,0.547722557505166,1.6,0.894427190999916,2.6,0.547722557505166,3.6,0.894427190999916,4.2,0.836660026534076,3,0.707106781186548,3,"Pop",50,20,"2010s",60,60,"USA_Canada",60,""
"183","Folk_MED_02","Folk","Medium","Ben Her Zaman Sana Aşıktım","Kalben",NA,"2017","yes","""la""",00:02:20,00:02:50,NA,2,2.8,0.447213595499958,1.8,0.836660026534076,2.6,1.14017542509914,3.2,1.09544511501033,3.2,0.447213595499958,3.2,0.447213595499958,3,"Folk",57.1428571428571,80,"2010s",40,40,"Latin_SouthAm",60,""
"184","Folk_MED_03","Folk","Medium","Big Log","Robert Plant",NA,"1983","no",NA,00:00:00,00:00:30,NA,3,3.33333333333333,0.577350269189626,1,0,2.66666666666667,0.577350269189626,3.33333333333333,0.577350269189626,3,0,2.66666666666667,0.577350269189626,3,"Rock",40,0,"1970s, 1980s, 1990s",33.3333333333333,33.3333333333333,"USA_Canada",66.6666666666667,""
"185","Folk_MED_04","Folk","Medium","Dangerous","Joshua James",NA,"2008","no",NA,00:00:00,00:00:30,NA,4,3.33333333333333,0.577350269189626,1,0,1.66666666666667,0.577350269189626,3.33333333333333,1.52752523165195,3.33333333333333,0.577350269189626,2,1,3,"Folk",50,66.6666666666667,"1980s, 1990s, 2010s",33.3333333333333,0,"USA_Canada",66.6666666666667,""
"186","Folk_MED_05","Folk","Medium","Lopin’ Along thru the Cosmos - Remastered","Judee Sill",NA,"1971","no",NA,00:01:31,00:02:01,NA,5,2.25,0.957427107756338,1,0,1.5,0.577350269189626,2.75,1.25830573921179,2.75,0.5,2,0.816496580927726,3,"Classical",33.3333333333333,25,"1970s",50,50,"USA_Canada",75,""
"187","Folk_MED_06","Folk","Medium","Reunite","Isbells",NA,"2009","no",NA,00:01:57,00:02:27,NA,6,1.66666666666667,0.577350269189626,1,0,1.33333333333333,0.577350269189626,2.33333333333333,1.52752523165195,2,1,2,1,3,"Ambient, Film",40,33.3333333333333,"2010s",66.6666666666667,0,"USA_Canada",100,""
"188","Folk_MED_07","Folk","Medium","Seeds Of Night","The Cave Singers",NA,"2008","no",NA,00:00:00,00:00:30,NA,7,1.75,0.957427107756338,1.5,0.577350269189626,1.75,0.957427107756338,2.25,1.25830573921179,2.5,1.29099444873581,2.25,0.957427107756338,3,"Film, Folk, Pop, Jazz, Dance",20,25,"1960s, 1970s, 1980s, 2000s",25,25,"Latin_SouthAm",50,""
"189","Funk_HIGH_01","Funk","High","""1999""","Prince",NA,"1982","no",NA,00:00:12,00:00:42,"https://open.spotify.com/playlist/69Zvw3K9dEvVrG5q99VqX6?si=f4c5ec18520246c4",1,4.4,0.547722557505166,4.2,0.836660026534076,2.8,0.836660026534076,4,1.22474487139159,4,0,3.6,0.547722557505166,3,"Pop",66.6666666666667,0,"1980s",80,80,"USA_Canada",100,""
"190","Funk_HIGH_02","Funk","High","Dean Town","Vulfpeck",NA,"2016","no",NA,00:00:00,00:00:30,NA,2,3.6,0.894427190999916,1.6,0.894427190999916,2.2,1.09544511501033,4,1.73205080756888,3.8,0.447213595499958,3.4,0.894427190999916,3,"Electronic",42.8571428571429,20,"1980s, 2010s",40,40,"Europe",80,""
"191","Funk_HIGH_03","Funk","High","Little L","Jamiroquai",NA,"2001","no",NA,00:00:00,00:00:30,NA,3,4.33333333333333,0.577350269189626,2.33333333333333,1.15470053837925,2.33333333333333,0.577350269189626,4.33333333333333,0.577350269189626,4.33333333333333,0.577350269189626,4,0,3,"Funk",60,100,"1970s",66.6666666666667,0,"Europe",66.6666666666667,""
"192","Funk_HIGH_04","Funk","High","September","Earth, Wind & Fire",NA,"1978","yes","""baa dee ya"", ""hey""",00:03:03,00:03:33,NA,4,4.66666666666667,0.577350269189626,5,0,1,0,4.66666666666667,0.577350269189626,4.66666666666667,0.577350269189626,5,0,3,"Pop, Funk, Dance, RnB",25,33.3333333333333,"1970s, 1980s, 1990s",33.3333333333333,33.3333333333333,"USA_Canada",66.6666666666667,""
"193","Funk_HIGH_05","Funk","High","Simley Faces","Gnarls Barkely",NA,"2006","yes","""hey""",00:02:24,00:02:54,NA,5,2.75,0.957427107756338,1,0,2.25,0.5,3.5,1.29099444873581,3.75,0.957427107756338,3.75,0.957427107756338,3,"Pop",50,25,"1960s, 1980s, 2000s, 2010s",25,25,"Europe",50,""
"194","Funk_HIGH_06","Funk","High","The Boss","James Brown",NA,"1973","no",NA,00:02:33,00:03:03,NA,6,2.33333333333333,0.577350269189626,2.33333333333333,1.52752523165195,2.33333333333333,0.577350269189626,2.66666666666667,1.15470053837925,3,0,3,0,3,"Funk",50,100,"1990s",66.6666666666667,0,"USA_Canada",66.6666666666667,""
"195","Funk_HIGH_07","Funk","High","Them Changes","Thundercat",NA,"2017","yes","""ooo"", ""la""",00:02:25,00:02:55,NA,7,2.25,0.957427107756338,2,0.816496580927726,1.5,1,2.75,0.957427107756338,3.5,0.577350269189626,2.75,1.25830573921179,3,"Funk",40,50,"1970s, 2000s",50,0,"USA_Canada",50,""
"196","Funk_LOW_08","Funk","Low","Better Days","Tony Aiken and Future 2000",NA,"2008","yes","""-ow"", ""ooo""",00:04:14,00:04:44,"https://open.spotify.com/playlist/66S09vieoXK21DoCzVlCAL?si=e3e1d7b440014d1b",8,2.33333333333333,1.15470053837925,1.33333333333333,0.577350269189626,3,0,3,1.73205080756888,3.33333333333333,2.08166599946613,3.66666666666667,2.3094010767585,2,"Funk",50,66.6666666666667,"1990s",66.6666666666667,0,"Latin_SouthAm",100,""
"197","Funk_LOW_09","Funk","Low","Feelin Good","The Mooncakes Project",NA,"2012","no",NA,00:00:17,00:00:47,NA,9,2.6,0.547722557505166,1.4,0.894427190999916,2,1.22474487139159,2.6,1.14017542509914,2.6,0.547722557505166,4,0.707106781186548,2,"Funk",44.4444444444444,80,"1970s",100,0,"USA_Canada",80,""
"198","Funk_LOW_10","Funk","Low","Funky Rules","Fun Key",NA,"2003","no",NA,00:00:00,00:00:30,NA,10,3.5,1,1,0,1.5,0.577350269189626,2.75,1.5,3.75,0.5,4.25,0.5,2,"Pop, Funk, Jazz, Dance, RnB",20,33.3333333333333,"1990s",75,0,"Latin_SouthAm",100,""
"199","Funk_LOW_11","Funk","Low","Get Twisted","Raw Deluxe",NA,"2009","no",NA,00:03:12,00:03:42,NA,11,2.66666666666667,0.577350269189626,2,1,1.66666666666667,0.577350269189626,2.66666666666667,0.577350269189626,3,1,3.33333333333333,0.577350269189626,2,"Funk, Jazz",50,100,"1960s, 1990s, 2000s",33.3333333333333,33.3333333333333,"Europe",66.6666666666667,""
"200","Funk_LOW_12","Funk","Low","Make Some Noise","Phat Sidy Smokehouse",NA,"1999","yes","""huh"", ""ah""",00:02:44,00:03:14,NA,12,3,1.15470053837925,1.25,0.5,2.75,0.5,3.5,1.29099444873581,3.5,0.577350269189626,4,0.816496580927726,2,"Rock, Funk",50,50,"1970s",75,0,"USA_Canada",50,""
"201","Funk_LOW_13","Funk","Low","She's Gotta Be","The Neutronics",NA,"2017","no",NA,00:00:05,00:00:35,NA,13,3.4,0.547722557505166,1,0,3.6,0.547722557505166,2.8,1.48323969741913,3.6,0.894427190999916,3.6,0.547722557505166,2,"Rock, Funk",42.8571428571429,60,"1990s, 2010s",40,40,"USA_Canada",60,""
"202","Funk_LOW_14","Funk","Low","Walking Trombone","The Essential FUNK Trombone",NA,"2021","yes","""yeah"", ""woah""",00:00:32,00:01:02,NA,14,3.33333333333333,0.577350269189626,1.66666666666667,0.577350269189626,2.33333333333333,1.52752523165195,3.66666666666667,0.577350269189626,3.66666666666667,0.577350269189626,3.66666666666667,1.15470053837925,2,"Jazz",40,0,"1970s, 1980s, 1990s",33.3333333333333,0,"Europe",66.6666666666667,""
"203","Funk_MED_15","Funk","Medium","Charisma","Tom Browne",NA,"1981","no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/4qzvU1eJO4mhR4oq1DBBIr?si=947ca63cb332412d",15,3.4,0.894427190999916,1.2,0.447213595499958,2.8,0.447213595499958,3.2,0.447213595499958,3.4,0.547722557505166,2.4,0.547722557505166,1,"Jazz",66.6666666666667,20,"1970s",80,20,"USA_Canada",100,""
"204","Funk_MED_16","Funk","Medium","Darkest Light","Lafayette Afro Rock Band",NA,"1974","no",NA,00:00:00,00:00:30,NA,16,3.33333333333333,1.52752523165195,2.33333333333333,2.3094010767585,3.66666666666667,1.52752523165195,4,1,3.66666666666667,1.15470053837925,3,1,1,"Funk, Jazz",40,66.6666666666667,"1970s, 1990s, 2000s",33.3333333333333,33.3333333333333,"USA_Canada",66.6666666666667,""
"205","Funk_MED_17","Funk","Medium","Hair","Graham Central Station",NA,"1973","no",NA,00:04:17,00:04:47,NA,17,2.75,1.25830573921179,1.75,0.957427107756338,3,0.816496580927726,3.25,0.5,2.75,1.25830573921179,3.5,1,1,"Funk",80,100,"1970s, 1980s",50,50,"USA_Canada",50,""
"206","Funk_MED_18","Funk","Medium","Iambic 5 Poetry","Shobaleader One",NA,"2017","no",NA,00:00:06,00:00:36,NA,18,2.6,0.894427190999916,1,0,1.8,0.836660026534076,2,0.707106781186548,2.4,0.547722557505166,1.6,0.547722557505166,1,"Ambient, VG",40,0,"2000s",40,20,"USA_Canada",60,""
"207","Funk_MED_19","Funk","Medium","Mighty & High","Can't Stop Won't Stop",NA,"2015","yes","""ha"", ""ah""",00:03:08,00:03:38,NA,19,3.6,1.34164078649987,2.2,1.6431676725155,2,1.22474487139159,4.2,0.836660026534076,4,1.22474487139159,4.2,0.836660026534076,1,"Jazz, HipHop",25,20,"1980s",40,20,"Europe, USA_Canada",40,""
