"","CLIP_NAME","GENRE","FAMILIARITY","TRACK_TITLE","ARTIST","MEDIA_RELATION_or_PERFORMER","RELEASE_DATE","VOCALISATION","VOCALISATION_TYPE","CLIP_TIME_START","CLIP_TIME_END","SPOTIFY_PLAYLIST_LINK","group","style_familiarity_M","style_familiarity_SD","clip_familiarity_M","clip_familiarity_SD","contrast_M","contrast_SD","enjoyment_M","enjoyment_SD","valence_M","valence_SD","arousal_M","arousal_SD","cluster","id_genre","id_genre_perc","genre_correct","id_decade","id_decade_perc","decade_correct","id_location","id_location_perc","freq_context_words"
"73","Classical_LOW_11","Classical","Low","Piano Trio No. 2 in E Minor, Op. 67: III. Largo","Dmitri Scostakovich","Daniel Haefliger, Gilles Vonsattel, Ilya Gringolts",NA,"no",NA,00:00:00,00:00:30,NA,11,4,0.816496580927726,1.75,0.5,1.5,1,3.25,1.5,2,0.816496580927726,2.25,1.5,3,"Classical",80,100,"pre1960",75,NA,"Europe",100,""
"74","Classical_LOW_12","Classical","Low","Sonata No. 2 for Violin, Piano and Drums","George Antheil","John Novacek, Mark Fewer",NA,"no",NA,00:00:00,00:00:30,NA,12,3.33333333333333,1.52752523165195,1.33333333333333,0.577350269189626,3.33333333333333,2.08166599946613,3,1.73205080756888,3,1,3.66666666666667,0.577350269189626,3,"Classical",50,66.6666666666667,"1970s, 2000s, 2020s",33.3333333333333,NA,"Europe",100,""
"75","Classical_LOW_13","Classical","Low","Trois Pièces Brèves, No. 2: Andante","Jacques Ibert","Bergen Wind Quintet",NA,"no",NA,00:00:00,00:00:30,NA,13,3.6,1.67332005306815,1,0,3.4,0.894427190999916,3.2,1.30384048104053,3.8,0.447213595499958,4,0,3,"Classical",66.6666666666667,80,"pre1960",80,NA,"USA_Canada",60,""
"76","Classical_LOW_14","Classical","Low","Violin Sonata No. 5 in F Minor, BWV 1018: I. Largo","Johann Sebastian Bach","Andrea Marcon, Giuliano Carmignola",NA,"no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/2hpaQeU4sZrsWFx764XoJf?si=ac44725360964cbd",14,1.75,1.5,1,0,1.5,0.577350269189626,1.75,0.957427107756338,1.75,0.957427107756338,1.5,0.577350269189626,3,"Classical",60,75,"pre1960",75,NA,"Europe",75,""
"77","Classical_MED_15","Classical","Medium","2 Aquarelles: Lento, ma non troppo","Frederick Delius","David Lloyd-Jones, Royal Northern Sinfonia",NA,"no",NA,00:00:00,00:00:30,NA,15,3.25,1.25830573921179,1.5,1,2.5,0.577350269189626,2.5,1,2.25,0.5,1.75,0.5,1,"Classical",60,75,"1970s",50,NA,"Europe",75,""
"78","Classical_MED_16","Classical","Medium","Elf kurze Stücke: No. 4 in A Minor","Anton Webner","Jean-Jacques Dünki",NA,"no",NA,00:00:00,00:00:30,NA,16,3.75,1.5,1,0,2,0.816496580927726,3.25,0.957427107756338,2.75,0.5,2,1.4142135623731,1,"Classical",100,100,"pre1960",75,NA,"Europe",75,""
"79","Classical_MED_17","Classical","Medium","Il barbiere di Siviglia: Overture (Sinfonia)","Gioachino Rossini","Academy of St. Martin in the Fields, Gioachino Rossini, Sir Neville Marriner",NA,"no",NA,00:00:00,00:00:30,NA,17,3,1.63299316185545,1.75,1.5,2.75,0.957427107756338,2.5,1.29099444873581,2.5,1,2.25,0.957427107756338,1,"Classical",80,100,"pre1960",75,NA,"Europe",75,""
"80","Classical_MED_18","Classical","Medium","Notturno for Strings and Harp","Arnold Schönberg","Daniel Hope, Jane Berthe, Zürcher Kammerorchester",NA,"no",NA,00:00:00,00:00:30,NA,18,3.4,1.34164078649987,2.2,1.78885438199983,1.4,0.547722557505166,2.8,1.6431676725155,2.4,1.51657508881031,1.8,0.836660026534076,1,"Classical",83.3333333333333,100,"pre1960",60,NA,"Europe",100,""
"81","Classical_MED_19","Classical","Medium","The Garden's Light","Trevor Kowalski","Trevor Kowalski",NA,"no",NA,00:00:00,00:00:30,NA,19,1.66666666666667,0.577350269189626,1,0,1.66666666666667,0.577350269189626,2.33333333333333,2.3094010767585,2,1.73205080756888,1.33333333333333,0.577350269189626,1,"Ambient, Classical",50,66.6666666666667,"1960s",66.6666666666667,NA,"Europe",66.6666666666667,""
"82","Classical_MED_20","Classical","Medium","Violin Sonata in A major, FWV 8: IV. Allegretto poco mosso","César Franck","Jeremy Denk, Joshua Bell",NA,"no",NA,00:00:00,00:00:30,NA,20,4.75,0.5,1,0,2,1.15470053837925,3.5,1.29099444873581,3.5,0.577350269189626,2.5,1,1,"Classical",100,100,"pre1960",75,NA,"Europe",100,""
"83","Classical_MED_21","Classical","Medium","Whitacre: The Seal Lullaby","Eric Whitacre","Eric Whitacre, Eric Whitacre Singers",NA,"yes","""ah"", ""ooo""",00:00:00,00:00:30,NA,21,2.33333333333333,0.577350269189626,2,1.73205080756888,2.33333333333333,1.15470053837925,3,0,2.66666666666667,0.577350269189626,1.33333333333333,0.577350269189626,1,"Ambient",50,33.3333333333333,"2000s, 2010s, pre1960",33.3333333333333,NA,"Europe, Latin_SouthAm, USA_Canada",33.3333333333333,""
"84","Country_HIGH_15","Country","High","(Wanna Get To Know You) That Good!)","Shania Twain",NA,"2002","yes","""ooo"", ""mm"", ""yeah""",00:00:00,00:00:30,"https://open.spotify.com/playlist/0A4AQy0frsA5gdg1siOyzr?si=5428829c74c14be4",15,3.75,1.25830573921179,1.5,0.577350269189626,3.25,1.25830573921179,3.5,0.577350269189626,3.5,0.577350269189626,3.75,0.5,1,"Pop",60,0,"2000s",50,50,"Europe",75,""
"85","Country_HIGH_16","Country","High","august","Taylor Swift",NA,"2020","yes","""ooo"", ""yeah""",00:03:27,00:03:57,NA,16,3.75,1.5,1,0,3.75,0.5,3.5,1.29099444873581,3.5,1,3.25,1.70782512765993,1,"Rock, Country",40,50,"1990s",50,0,"Europe, USA_Canada",50,""
"86","Country_HIGH_17","Country","High","Cold as You","Luke Combs",NA,"2020","no",NA,00:02:26,00:02:56,NA,17,3.25,1.5,1.75,0.957427107756338,3,0.816496580927726,3.25,0.957427107756338,3.5,1.29099444873581,3.25,0.957427107756338,1,"Country",80,100,"1970s, 2000s",50,0,"USA_Canada",100,""
"87","Country_HIGH_18","Country","High","Feathered Indians","Tyler Childers",NA,"2017","no",NA,00:03:14,00:03:44,NA,18,3.2,0.836660026534076,1.8,1.30384048104053,1.4,0.547722557505166,3.4,1.51657508881031,3.2,1.48323969741913,2.2,0.836660026534076,1,"Country",71.4285714285714,80,"1970s",80,0,"USA_Canada",100,""
"88","Country_HIGH_19","Country","High","I'm So Lonesome I Could Cry","Johnny Cash",NA,"2002","no",NA,00:01:40,00:02:10,NA,19,2,1,1,0,2.33333333333333,1.52752523165195,3,1.73205080756888,2.66666666666667,1.52752523165195,2,1.73205080756888,1,"Ambient, Film, Electronic, Folk",25,0,"1970s, 1990s, 2000s",33.3333333333333,33.3333333333333,"Europe",66.6666666666667,""
"89","Country_HIGH_20","Country","High","Something in the Orange","Zach Bryan",NA,"2022","no",NA,00:00:02,00:00:32,NA,20,2.75,1.5,1,0,1.5,0.577350269189626,2.75,0.957427107756338,3.25,0.957427107756338,3.25,1.70782512765993,1,"Film",60,0,"1970s, 1990s, 2000s, 2010s",25,0,"USA_Canada",100,""
"90","Country_HIGH_21","Country","High","The House of the Rising Sun","Dolly Parton",NA,"1973","yes","""ooo""",00:03:15,00:03:45,NA,21,3,1.73205080756888,1.33333333333333,0.577350269189626,2,1,3.33333333333333,0.577350269189626,3,0,2.33333333333333,0.577350269189626,1,"Ambient, Film, Country",33.3333333333333,33.3333333333333,"1990s",66.6666666666667,0,"Europe",66.6666666666667,""
"91","Country_LOW_01","Country","Low","Bighorn Samba","Earth Bombs Mars",NA,"2008","no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/1vCNu03JbS2glWrS9LpZXq?si=346a96415255494d",1,3.33333333333333,1.15470053837925,1,0,2.66666666666667,0.577350269189626,3.66666666666667,1.15470053837925,3.66666666666667,0.577350269189626,3.66666666666667,0.577350269189626,2,"Country",50,66.6666666666667,"1970s, 1990s, 2010s",33.3333333333333,0,"USA_Canada",66.6666666666667,""
"92","Country_LOW_02","Country","Low","Hunting Moon","Dan Cugnet",NA,"2024","no",NA,00:03:57,00:04:27,NA,2,3.75,0.5,1.5,0.577350269189626,2,1.15470053837925,4,1.4142135623731,3.5,0.577350269189626,3.25,0.957427107756338,2,"Rock",75,0,"1970s",50,0,"USA_Canada",75,"concert"
"93","Country_LOW_03","Country","Low","Lately","Devin & The Straights",NA,"2008","no",NA,00:02:25,00:02:55,NA,3,4.6,0.547722557505166,2,1.73205080756888,3.4,0.894427190999916,4.2,0.836660026534076,4.2,0.447213595499958,3.2,0.836660026534076,2,"Country",62.5,100,"1980s",40,0,"USA_Canada",100,""
"94","Country_LOW_04","Country","Low","Ocean Side","The Founders",NA,"1997","no",NA,00:03:25,00:03:55,NA,4,2.75,0.5,1,0,2.25,1.5,2.75,0.5,3,0,3,0.816496580927726,2,"Country, Jazz",50,50,"1980s, 1990s, 2010s, pre1960",25,25,"USA_Canada",100,""
"95","Country_LOW_05","Country","Low","This Heart of Mine","Crandall Creek",NA,"2020","no",NA,00:01:34,00:02:04,NA,5,3.66666666666667,1.52752523165195,1,0,2.33333333333333,1.52752523165195,3.66666666666667,1.15470053837925,4.33333333333333,0.577350269189626,2,1,2,"Country, Folk",50,66.6666666666667,"1990s",66.6666666666667,0,"Europe, Latin_SouthAm, USA_Canada",33.3333333333333,""
"96","Country_LOW_06","Country","Low","Waiting for You to Call","Mickey Keller and the Spitfires",NA,"2010","no",NA,00:00:45,00:01:15,NA,6,3.2,0.836660026534076,1.2,0.447213595499958,3,1.58113883008419,3.4,1.14017542509914,4,0.707106781186548,3.8,0.447213595499958,2,"Country",42.8571428571429,60,"pre1960",80,0,"USA_Canada",80,""
"97","Country_LOW_07","Country","Low","Wrong Side Hill","Slim River Boys",NA,"2018","no",NA,00:01:37,00:02:07,NA,7,3.2,0.836660026534076,1,0,2.8,1.09544511501033,3.6,1.14017542509914,3.6,0.547722557505166,3.6,0.547722557505166,2,"Folk",50,40,"2000s",40,20,"Europe",60,""
"98","Country_MED_08","Country","Medium","Brenda Put Your Bra On","Ashley McBryde",NA,"2022","no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/0uDkfLqRr83NQ99malq728?si=ed9dad70d56e4fe9",8,3.25,1.25830573921179,1,0,2.5,1,3.5,0.577350269189626,3.75,0.5,3,0,3,"Country",60,75,"1980s",50,0,"Europe, USA_Canada",50,""
"99","Country_MED_09","Country","Medium","Drowning","Radio Company",NA,"2019","yes","""ooo""",00:00:08,00:00:38,NA,9,3.5,0.577350269189626,1.25,0.5,3.5,0.577350269189626,4,0.816496580927726,3.25,0.957427107756338,3.25,0.957427107756338,3,"Rock",50,0,"1980s",50,0,"USA_Canada",50,""
"100","Country_MED_10","Country","Medium","If Your Conscience Can't Stop You (How Can I)","Jan Howard",NA,"1960","no",NA,00:01:06,00:01:36,NA,10,3.75,0.957427107756338,1.75,0.957427107756338,1.75,0.5,3.5,1.29099444873581,3.5,1.29099444873581,2.75,0.5,3,"Country",100,100,"1970s",75,25,"USA_Canada",75,""
"101","Country_MED_11","Country","Medium","Island Boy","Phil Vassar",NA,"2000","yes","""ooo"", ""yeah""",00:03:17,00:03:47,NA,11,3.75,0.5,1.25,0.5,1.5,0.577350269189626,2.5,1.73205080756888,3.5,1,3,0,3,"Film",33.3333333333333,25,"1980s",50,25,"USA_Canada",75,""
"102","Country_MED_12","Country","Medium","Love Me","The Little Willies",NA,"2006","no",NA,00:01:50,00:02:20,NA,12,3.66666666666667,0.577350269189626,1.66666666666667,0.577350269189626,2.66666666666667,1.52752523165195,4.66666666666667,0.577350269189626,4,0,3.66666666666667,0.577350269189626,3,"Jazz",50,0,"1980s",66.6666666666667,0,"USA_Canada",100,""
"103","Country_MED_13","Country","Medium","Sunny Day","Deana Carter",NA,"2005","no",NA,00:04:00,00:04:30,NA,13,4,0.707106781186548,1,0,2.4,0.894427190999916,4,0.707106781186548,3.8,0.447213595499958,3.2,1.09544511501033,3,"Rock",71.4285714285714,20,"1970s",60,0,"Europe",80,""
"104","Country_MED_14","Country","Medium","The Captain","Kasey Chambers",NA,"1999","no",NA,00:03:50,00:04:20,NA,14,2.75,2.06155281280883,1,0,2,1.15470053837925,2.75,1.70782512765993,3,1.4142135623731,2.25,0.957427107756338,3,"Rock",33.3333333333333,25,"1990s",50,50,"USA_Canada",75,""
"105","Dance_HIGH_08","Dance","High","Cry for You","September",NA,"2007","no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/2CDCKRJNLZzJVzxFqsuSZR?si=5a7d64930c4d485d",8,3.25,1.5,1,0,2.25,0.957427107756338,3.5,1,3.75,1.25830573921179,4.5,0.577350269189626,3,"Electronic",50,50,"1990s, 2000s",50,50,"Europe, USA_Canada",50,""
"106","Dance_HIGH_09","Dance","High","Drinkee","Sofi Tukker",NA,"2016","yes","""dah"", ""doo""",00:03:23,00:03:53,NA,9,2.25,0.5,1,0,3.25,1.5,2,1.4142135623731,3.25,1.5,3.75,1.25830573921179,3,"Dance",66.6666666666667,100,"2000s",75,0,"Europe",100,""
"107","Dance_HIGH_10","Dance","High","Everytime We Touch","Cascada",NA,"2010","no",NA,00:00:56,00:01:26,NA,10,3.25,1.5,2.5,1.91485421551268,2,0.816496580927726,2.75,1.25830573921179,2.75,1.25830573921179,4.25,0.957427107756338,3,"Dance, Electronic",40,50,"1990s",50,0,"Europe, USA_Canada",50,""
"108","Dance_HIGH_11","Dance","High","Get Back (ASAP)","Alexandra Stan",NA,"2011","yes","""yeah""",00:00:00,00:00:30,NA,11,3,1.4142135623731,2,1.4142135623731,2.5,1.29099444873581,3,1.4142135623731,4.25,0.5,4.25,0.957427107756338,3,"Dance",42.8571428571429,75,"1990s",50,0,"Europe",75,""
"109","Dance_HIGH_12","Dance","High","L’Amour Toujours","Gigi D’Agostino",NA,"2001","no",NA,00:00:00,00:00:30,NA,12,3,1,1,0,2.33333333333333,1.52752523165195,2.66666666666667,0.577350269189626,3,1,4,0,3,"Electronic",60,33.3333333333333,"1980s",66.6666666666667,0,"Europe",100,""
"110","Dance_HIGH_13","Dance","High","Renegade","Axwell /\ Ingrosso",NA,"2017","no",NA,00:02:32,00:03:02,NA,13,2.8,1.30384048104053,1,0,2,1.4142135623731,3.2,1.48323969741913,3.4,1.51657508881031,4,0.707106781186548,3,"Electronic",71.4285714285714,20,"1980s, 1990s",40,0,"Europe",60,""
"111","Dance_HIGH_14","Dance","High","Sissy That Walk","RuPaul",NA,"2014","no",NA,00:01:54,00:02:24,NA,14,2.75,1.70782512765993,1,0,3.25,0.5,3.5,1.29099444873581,3.75,0.957427107756338,4.25,0.5,3,"Dance, Electronic",33.3333333333333,50,"1990s",75,25,"Europe",75,""
"112","Dance_LOW_15","Dance","Low","Dark Side Of The Moon - Original Extended","Ernesto vs. Bastian",NA,"2005","no",NA,00:04:23,00:04:53,NA,15,3.25,1.25830573921179,1.75,1.5,2.75,0.957427107756338,3.25,1.25830573921179,3.5,1.29099444873581,4,1.15470053837925,1,"Film, Electronic",33.3333333333333,25,"1970s",50,25,"Europe",100,""
"113","Dance_LOW_16","Dance","Low","Helpless - Monster Mix","Mÿon, Shane 54, Aruna",NA,"2006","no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/23O6HKnm6hsjGQImyJKK7l?si=0579db73ee6b492c",16,4,0.816496580927726,1,0,2.25,0.957427107756338,3,0.816496580927726,4.25,0.5,4.25,0.5,1,"Dance",66.6666666666667,100,"2010s",75,0,"Europe, USA_Canada",50,""
"114","Dance_LOW_17","Dance","Low","I Love You - Cosmic Gate Remix","Steven Moebius Albert, Ralph Kyau",NA,"2012","no",NA,00:01:11,00:01:41,NA,17,2.75,1.5,1.25,0.5,3,1.82574185835055,3,1.63299316185545,3,0.816496580927726,4,0.816496580927726,1,"Dance",50,75,"2000s",50,25,"Europe",100,""
"115","Dance_LOW_18","Dance","Low","Make Me Want You - Dance Remix","Thomas Donovan",NA,"1998","no",NA,00:00:00,00:00:30,NA,18,1.8,0.836660026534076,1.2,0.447213595499958,2.6,1.14017542509914,2.4,0.547722557505166,2.6,0.547722557505166,3.2,0.836660026534076,1,"Electronic",37.5,40,"1990s, 2000s",40,40,"Europe",60,""
"116","Dance_LOW_19","Dance","Low","Rock Music - (Don Disblo Remix)","2 Faced",NA,"2006","no",NA,00:04:30,00:05:00,NA,19,2,1,1.33333333333333,0.577350269189626,2,1,2,1,2,1,4,0,1,"Rock, HipHop",50,0,"1980s, 2000s, 2010s",33.3333333333333,33.3333333333333,"USA_Canada",66.6666666666667,""
"117","Dance_LOW_20","Dance","Low","Self Esteem (Klubbrockerz Mix)","Stars ’n’ Stripes",NA,"2006","no",NA,00:00:41,00:01:11,NA,20,3.75,0.5,1.25,0.5,2,0.816496580927726,2.75,1.5,3.5,1.29099444873581,5,0,1,"Dance",100,100,"2000s",75,75,"Europe",75,""
"118","Dance_LOW_21","Dance","Low","These R The Times","Da Sunlounge & Inland Knights",NA,"2010","no",NA,00:00:00,00:00:30,NA,21,2,1.73205080756888,1.33333333333333,0.577350269189626,1,0,2.33333333333333,1.15470053837925,2.33333333333333,0.577350269189626,2.66666666666667,1.15470053837925,1,"Electronic",75,0,"1970s, 1990s, 2000s",33.3333333333333,0,"Africa, Europe, USA_Canada",33.3333333333333,""
"119","Dance_MED_01","Dance","Medium","California Dreamin' - Tek-House Extended","Royal Gigolos",NA,"2017","no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/5JX4p0dGFoKNuvg4QSwCfC?si=82a5c0b37c3b4802",1,3.33333333333333,1.15470053837925,1,0,3.66666666666667,0.577350269189626,3.66666666666667,0.577350269189626,3.66666666666667,0.577350269189626,4.33333333333333,0.577350269189626,2,"Electronic",60,33.3333333333333,"1980s, 2000s, 2020s",33.3333333333333,0,"Europe",66.6666666666667,""
"120","Dance_MED_02","Dance","Medium","Dear Jessie","Rollergirl",NA,"1999","no",NA,00:00:00,00:00:30,NA,2,2.75,1.70782512765993,1,0,2.75,0.5,2.5,0.577350269189626,2.75,0.5,3,0.816496580927726,2,"Electronic",57.1428571428571,50,"1990s",50,50,"Europe",50,""
"121","Dance_MED_03","Dance","Medium","Do You Know (I Go Crazy)","Angel City",NA,"2004","no",NA,00:00:00,00:00:30,NA,3,3.8,1.6431676725155,1.2,0.447213595499958,1.4,0.894427190999916,2.4,1.67332005306815,2.2,1.30384048104053,4.4,0.547722557505166,2,"Dance, Electronic",37.5,60,"1990s",60,20,"Europe",80,""
"122","Dance_MED_04","Dance","Medium","La Niña del Volcán (Polocorp Remix)","YoSoyMatt",NA,"2019","no",NA,00:03:00,00:03:30,NA,4,2,1.15470053837925,1,0,1.75,0.957427107756338,1.75,1.5,2.5,1.29099444873581,3,0.816496580927726,2,"Ambient, Dance, Electronic, Funk",25,25,"1980s",75,0,"Europe",50,""
"123","Dance_MED_05","Dance","Medium","REACT (feat. Ella Henderson) - Don Diablo Remix","Switch Disco",NA,"2023","no",NA,00:00:00,00:00:30,NA,5,3,2,1,0,2.66666666666667,0.577350269189626,2.66666666666667,1.52752523165195,2.66666666666667,0.577350269189626,4.66666666666667,0.577350269189626,2,"Electronic",40,33.3333333333333,"1990s",66.6666666666667,0,"USA_Canada",66.6666666666667,""
"124","Dance_MED_06","Dance","Medium","Summer Days - Radio Edit","Sean Finn",NA,"2016","yes","""-ah""",00:00:31,00:01:01,NA,6,3.6,1.34164078649987,1,0,2.4,0.547722557505166,2.8,2.04939015319192,3.2,1.30384048104053,4.6,0.547722557505166,2,"Electronic",50,40,"2000s",80,0,"Europe",80,""
"125","Dance_MED_07","Dance","Medium","Ты засадишь","EA7",NA,"2017","no",NA,00:03:08,00:03:38,NA,7,2.2,0.447213595499958,1,0,2.4,0.547722557505166,1.8,0.836660026534076,2.4,0.894427190999916,3.2,0.447213595499958,2,"Electronic",50,40,"1990s",60,20,"Europe",60,""
"126","Electronic_HIGH_01","Electronic","High","Crimewaves","Crystal Castles, HEALTH",NA,"2008","no",NA,00:02:50,00:03:20,"https://open.spotify.com/playlist/5TiXNmkHGSl5VZME3Zn3vs?si=061ea59cf9184d78",1,3.33333333333333,0.577350269189626,1.66666666666667,1.15470053837925,2,0,2.66666666666667,1.52752523165195,3.66666666666667,0.577350269189626,4,0,2,"Dance, Electronic",40,66.6666666666667,"1980s, 1990s, 2010s",33.3333333333333,0,"Europe",66.6666666666667,""
"127","Electronic_HIGH_02","Electronic","High","Electric Feel","MGMT",NA,"2007","no",NA,00:00:00,00:00:30,NA,2,2,1.15470053837925,1,0,1.25,0.5,2,0,2.75,0.957427107756338,2.5,0.577350269189626,2,"Ambient, Pop, Electronic, Folk, HipHop",20,25,"2000s",50,50,"Asia",100,""
"128","Electronic_HIGH_03","Electronic","High","Genesis","Grimes",NA,"2012","no",NA,00:00:00,00:00:30,NA,3,3.8,0.836660026534076,2.2,1.6431676725155,2.8,1.48323969741913,2.8,1.48323969741913,3,0.707106781186548,2.8,0.836660026534076,2,"Electronic",50,60,"1990s",40,20,"Europe",60,""
"129","Electronic_HIGH_04","Electronic","High","One More Time","Daft Punk",NA,"2001","no",NA,00:01:34,00:02:04,NA,4,3.5,1.29099444873581,2.75,2.06155281280883,2.25,1.25830573921179,2.75,1.25830573921179,2.75,1.5,3.75,0.5,2,"Dance",60,25,"1970s",50,25,"Europe",50,""
"130","Electronic_HIGH_05","Electronic","High","Outside","Calvin Harris, Ellie Goulding",NA,"2014","yes","""dah""",00:03:10,00:03:40,NA,5,2.66666666666667,2.08166599946613,1.33333333333333,0.577350269189626,1.33333333333333,0.577350269189626,2.33333333333333,1.52752523165195,3,1,3.33333333333333,1.15470053837925,2,"Pop, Dance",40,0,"1980s",66.6666666666667,0,"Europe, Latin_SouthAm, USA_Canada",33.3333333333333,""
"131","Electronic_HIGH_06","Electronic","High","The Other Side Of Paradise","Glass Animals",NA,"2016","yes","""oogh"", ""ha""",00:00:00,00:00:30,NA,6,2.8,1.09544511501033,1.4,0.894427190999916,3.2,0.836660026534076,2,1,2.8,0.447213595499958,3.2,0.447213595499958,2,"Electronic, HipHop",50,60,"2000s, 2010s",40,40,"USA_Canada",60,""
"132","Electronic_HIGH_07","Electronic","High","Venus As A Boy","Björk",NA,"1993","no",NA,00:03:54,00:04:24,NA,7,1.8,0.836660026534076,1,0,2.8,1.30384048104053,2.6,0.547722557505166,2.6,0.547722557505166,2.4,0.547722557505166,2,"Dance, Film, Electronic, VG, Folk",20,20,"1990s",40,40,"Asia",60,""
"133","Electronic_LOW_08","Electronic","Low","El Orden del Universo","D3ndron",NA,"2009","no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/00syGQ9r8Gc4io6cI8xkxb?si=adc76a2a84b247e8",8,2,1.4142135623731,1,0,2.75,0.957427107756338,2,1.4142135623731,2.5,1,2.75,0.957427107756338,3,"Electronic",60,75,"1990s",50,25,"Europe, USA_Canada",50,""
"134","Electronic_LOW_09","Electronic","Low","Expansion","SUPREEMO",NA,"2021","no",NA,00:00:00,00:00:30,NA,9,2,0,1.5,1,4.25,0.957427107756338,1.5,0.577350269189626,2.5,1.29099444873581,4.5,0.577350269189626,3,"Electronic",60,75,"2000s, 2010s",50,0,"USA_Canada",50,""
"135","Electronic_LOW_10","Electronic","Low","Inflicted_1","coldrose",NA,"2020","no",NA,00:00:17,00:00:47,NA,10,2.75,0.957427107756338,2.25,1.89296944860009,1.75,0.957427107756338,2,0.816496580927726,2.75,0.5,1.5,0.577350269189626,3,"Ambient",50,0,"1990s",50,0,"Europe, USA_Canada",50,""
"136","Electronic_LOW_11","Electronic","Low","Memoria","Spring In A Small Town",NA,"2020","yes","""ha"", ""yah"", (bird noise)",00:02:00,00:02:30,NA,11,2,0.816496580927726,1,0,2.25,0.957427107756338,1,0,3.25,1.25830573921179,1.75,0.957427107756338,3,"Ambient",50,50,"2000s",50,0,"Africa, Asia, Australia, Latin_SouthAm",25,""
"137","Electronic_LOW_12","Electronic","Low","Reckless Heart","Continues",NA,"2012","no",NA,00:00:00,00:00:30,NA,12,2.33333333333333,1.15470053837925,1,0,3,2,2,1,2.66666666666667,0.577350269189626,3,0,3,"Electronic",75,100,"1990s, 2000s, 2010s",33.3333333333333,33.3333333333333,"Europe",66.6666666666667,""
"138","Electronic_LOW_13","Electronic","Low","Simplicity","Macroform",NA,"2015","no",NA,00:00:00,00:00:30,NA,13,2.2,1.30384048104053,1.2,0.447213595499958,3,1,2.6,1.14017542509914,3.2,0.447213595499958,2.4,0.894427190999916,3,"Pop, VG",28.5714285714286,0,"1990s",40,20,"Europe",80,""
"139","Electronic_LOW_14","Electronic","Low","Tape","Skip Cloud",NA,"2013","no",NA,00:00:38,00:01:08,NA,14,2.5,1.29099444873581,1,0,2,0.816496580927726,2.5,1,2.75,0.5,3,0,3,"Electronic",57.1428571428571,100,"2000s",50,0,"Europe",50,""
"140","Electronic_MED_15","Electronic","Medium","A Paw In My Face","The Field",NA,"2007","no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/4qsQmZ8WwxIUPkrEDXfU28?si=938ffe863269457d",15,1.5,0.577350269189626,1,0,1.25,0.5,1.25,0.5,1.5,0.577350269189626,2.75,0.5,1,"Electronic",40,50,"1970s, 1990s, 2000s, 2020s",25,25,"Europe",100,""
"141","Electronic_MED_16","Electronic","Medium","Bodies of Water","Cosmo Sheldrake",NA,"2023","no",NA,00:00:14,00:00:44,NA,16,2,0.816496580927726,1,0,2,1.15470053837925,2,0,2,0,1.5,0.577350269189626,1,"Film",40,25,"1980s, 1990s, 2010s, pre1960",25,0,"Europe, USA_Canada",50,""
"142","Electronic_MED_17","Electronic","Medium","Dumb Love","NEIL FRANCES",NA,"2017","yes","""ah"", ""oh""",00:02:43,00:03:13,NA,17,2.25,1.5,1,0,2,1.4142135623731,2,1.4142135623731,2,1.4142135623731,2.5,0.577350269189626,1,"Electronic, Funk",40,50,"2010s",50,50,"Europe",75,""
"143","Electronic_MED_18","Electronic","Medium","Ghost Duet","Louie Zong",NA,"2017","yes","""ooo"", whistle",00:00:00,00:00:30,NA,18,2.2,0.447213595499958,1.2,0.447213595499958,1.2,0.447213595499958,2,0.707106781186548,2.8,0.447213595499958,1.6,0.547722557505166,1,"Country",33.3333333333333,20,"1960s",40,20,"USA_Canada",80,""
"144","Electronic_MED_19","Electronic","Medium","Looped","Kiasmos",NA,"2014","no",NA,00:00:00,00:00:30,NA,19,2.66666666666667,1.15470053837925,1.33333333333333,0.577350269189626,2.66666666666667,1.15470053837925,3,1.73205080756888,3.33333333333333,1.52752523165195,2.66666666666667,0.577350269189626,1,"Rock",50,33.3333333333333,"1970s, 1980s, 1990s",33.3333333333333,0,"Europe, Latin_SouthAm, USA_Canada",33.3333333333333,""
"145","Electronic_MED_20","Electronic","Medium","The Distance","Totally Enormous Extinct Dinosaurs",NA,"2023","no",NA,00:04:21,00:04:51,NA,20,3,1.15470053837925,1,0,2.25,0.957427107756338,2.75,1.70782512765993,3,0.816496580927726,2.25,0.5,1,"Electronic",60,75,"2000s",50,0,"Europe, USA_Canada",50,""
"146","Electronic_MED_21","Electronic","Medium","Things Will Never Be There","JJ",NA,"2009","no",NA,00:00:00,00:00:30,NA,21,2.66666666666667,0.577350269189626,1.66666666666667,1.15470053837925,2,0,3.33333333333333,0.577350269189626,3.33333333333333,0.577350269189626,3.33333333333333,0.577350269189626,1,"Ambient, Dance, Film, Metal",25,0,"2000s",66.6666666666667,66.6666666666667,"Africa, Europe, Latin_SouthAm",33.3333333333333,""
