"","CLIP_NAME","GENRE","FAMILIARITY","TRACK_TITLE","ARTIST","MEDIA_RELATION_or_PERFORMER","RELEASE_DATE","VOCALISATION","VOCALISATION_TYPE","CLIP_TIME_START","CLIP_TIME_END","group","style_familiarity_M","style_familiarity_SD","clip_familiarity_M","clip_familiarity_SD","contrast_M","contrast_SD","enjoyment_M","enjoyment_SD","valence_M","valence_SD","arousal_M","arousal_SD","cluster","rated_genre","rated_genre_perc","genre_match","rated_decade","rated_decade_perc","decade_match","rated_location","rated_location_perc","thought_type","thought_type_perc","freq_context_words"
"144","Electronic_MED_19","Electronic","Medium","Looped","Kiasmos",NA,"2014","no",NA,00:00:00,00:00:30,19,2.33333333333333,1.15470053837925,1.33333333333333,0.577350269189626,3.33333333333333,0.577350269189626,3.33333333333333,0.577350269189626,3,1,3,0,3,"Ambient, Electronic",40,66.6666666666667,"2000s",66.6666666666667,33.3333333333333,"Europe",66.6666666666667,"music",100,""
"145","Electronic_MED_20","Electronic","Medium","The Distance","Totally Enormous Extinct Dinosaurs",NA,"2023","no",NA,00:04:21,00:04:51,20,2.75,1.70782512765993,1,0,1.75,0.957427107756338,2.75,1.70782512765993,3.75,0.957427107756338,2.25,0.957427107756338,3,"Ambient",66.6666666666667,25,"2000s",75,0,"Europe",50,"music, none",50,""
"146","Electronic_MED_21","Electronic","Medium","Things Will Never Be There","JJ",NA,"2009","no",NA,00:00:00,00:00:30,21,2.8,1.30384048104053,1.4,0.894427190999916,3,1,3.6,1.67332005306815,4.2,0.836660026534076,3.8,0.836660026534076,2,"Ambient",33.3333333333333,20,"2000s",60,60,"Asia, Europe",40,"music",60,""
"147","Film_HIGH_15","Film","High","Journey To The Real World","Tame Impala","Barbie","2023","no",NA,00:00:00,00:00:30,15,2.75,0.957427107756338,1,0,1.5,0.577350269189626,2.75,0.5,3.5,0.577350269189626,3.25,0.5,3,"Electronic",66.6666666666667,0,"1980s",75,0,"Europe",75,"fictional",50,""
"148","Film_HIGH_16","Film","High","Main Theme (From ""The Dark Knight Rises"")","Hans Zimmer","The Dark Knight Rises","2005-2012","no",NA,00:00:00,00:00:30,16,3.6,1.14017542509914,1.6,0.894427190999916,2.2,1.30384048104053,3.4,0.894427190999916,3.4,0.894427190999916,3.6,0.547722557505166,2,"Film",57.1428571428571,80,"2000s",60,60,"USA_Canada",100,"autobioMedia, fictional",60,""
"149","Film_HIGH_17","Film","High","Star Wars (Main Theme)","John Williams","Star Wars","1977-2023","no",NA,00:00:00,00:00:30,17,5,0,5,0,3.5,0.577350269189626,3.75,0.957427107756338,4,0.816496580927726,4.5,0.577350269189626,1,"Film",60,75,"1970s, 1980s",50,50,"USA_Canada",100,"autobioMedia",50,""
"150","Film_HIGH_18","Film","High","The Avengers","Alan Silvestri","Avengers","2008-2023","no",NA,00:00:00,00:00:30,18,3.6,0.894427190999916,1.8,1.78885438199983,3.6,0.547722557505166,3.8,0.836660026534076,4,0.707106781186548,3.8,0.836660026534076,2,"Film",50,60,"2020s",40,20,"USA_Canada",80,"autobioMedia, fictional",60,""
"151","Film_HIGH_19","Film","High","The Glory Days","Michael Giacchino","The Incredibles","2004-2018","no",NA,00:00:00,00:00:30,19,3,2,3,1.73205080756888,3.33333333333333,0.577350269189626,3.33333333333333,0.577350269189626,3.33333333333333,0.577350269189626,4,0,1,"Film",60,100,"1970s, 2000s, 2010s",33.3333333333333,33.3333333333333,"USA_Canada",100,"autobioMedia",66.6666666666667,""
"152","Film_HIGH_20","Film","High","Theme From Jurassic Park","John Williams","Jurassic Park","1993-2022","no",NA,00:01:09,00:01:39,20,4.5,0.577350269189626,4,1.4142135623731,3,0.816496580927726,4.25,0.957427107756338,4.25,0.957427107756338,4,0.816496580927726,1,"Film, Classical",50,50,"1980s",75,25,"USA_Canada",100,"autobioMedia",100,""
"153","Film_HIGH_21","Film","High","Top Gun Anthem","Harold Faltermeyer","Top Gun Maverick","2022","no",NA,00:00:00,00:00:30,21,3.2,0.836660026534076,1.8,1.30384048104053,2.4,0.547722557505166,3.2,1.30384048104053,3.4,0.547722557505166,2.6,0.894427190999916,2,"Film",57.1428571428571,80,"1990s",60,20,"USA_Canada",80,"autobioMedia, fictional",40,""
"154","Film_LOW_01","Film","Low","Hammer of the Gods: Opening Title","Benjamin Wallfisch","Hammer of the Gods","2013","no",NA,00:00:00,00:00:30,1,2.8,1.09544511501033,1.4,0.547722557505166,1.6,0.547722557505166,3,1,2,0,2,0,3,"Film",33.3333333333333,60,"1990s, 2010s",40,40,"USA_Canada",100,"music",80,""
"155","Film_LOW_02","Film","Low","Main Titles","Marius Ruhland","Death of a Superhero","2012","no",NA,00:00:00,00:00:30,2,2.2,1.30384048104053,1,0,1.6,0.547722557505166,3.2,1.48323969741913,3,0.707106781186548,1.8,0.836660026534076,3,"Ambient",50,20,"2010s",60,60,"Europe",80,"music",60,""
"156","Film_LOW_03","Film","Low","Samajavaragamana","Sid Sriram","Ala Vaikunthapurramuloo","2020","no",NA,00:01:27,00:01:57,3,1.33333333333333,0.577350269189626,1,0,3.33333333333333,1.52752523165195,3,0,3.33333333333333,0.577350269189626,3.66666666666667,1.15470053837925,3,"Folk, Funk, Film",33.3333333333333,33.3333333333333,"2000s",66.6666666666667,0,"Asia",66.6666666666667,"abstract",66.6666666666667,""
"157","Film_LOW_04","Film","Low","The Streets of Miami","Christopher Hajian","Critical Thinking","2020","no",NA,00:00:00,00:00:30,4,2.25,0.957427107756338,1.5,1,3.25,1.70782512765993,3,0.816496580927726,3.5,0.577350269189626,4.25,0.5,2,"Dance",40,0,"2000s",50,0,"Africa, Latin_SouthAm",50,"music",75,""
"158","Film_LOW_05","Film","Low","Troy's Theme","We Are Dark Angels","Dog Eat Dog","2017","no",NA,00:00:00,00:00:30,5,3.2,0.836660026534076,1,0,1.6,0.547722557505166,4,0.707106781186548,3.6,0.547722557505166,3.8,0.836660026534076,2,"Jazz",66.6666666666667,40,"1980s",60,20,"USA_Canada",60,"music",60,""
"159","Film_LOW_06","Film","Low","Until Now","Jerome Dillon","Officer Down","2013","no",NA,00:00:00,00:00:30,6,2.25,0.957427107756338,1.75,0.957427107756338,2.25,0.5,2.75,1.25830573921179,2.5,0.577350269189626,1.5,0.577350269189626,3,"Ambient, Classical",40,0,"1990s",50,25,"Europe",50,"none",50,""
"160","Film_LOW_07","Film","Low","Where Is My Dad","André Manoukian","Fonzy","2013","no",NA,00:00:00,00:00:30,7,2.2,1.09544511501033,1.6,1.34164078649987,2.4,1.94935886896179,2.8,1.78885438199983,3.2,0.836660026534076,3,0.707106781186548,3,"Electronic",57.1428571428571,0,"2000s",60,20,"Europe",60,"music",60,""
"161","Film_MED_08","Film","Medium","Bob Wakes Up","David Newman","The Spy Next Door","2010","no",NA,00:00:00,00:00:30,8,4,1,1.66666666666667,1.15470053837925,4,1,4,1,4,1,4.33333333333333,0.577350269189626,2,"VG",66.6666666666667,33.3333333333333,"1960s, 2000s, 2020s",33.3333333333333,0,"USA_Canada",100,"autobioMedia, music",66.6666666666667,""
"162","Film_MED_09","Film","Medium","Carolina","David Buckley","From Paris with Love","2010","no",NA,00:00:00,00:00:30,9,3.2,1.30384048104053,1.6,1.34164078649987,1.8,0.836660026534076,3,1.4142135623731,2.4,1.14017542509914,2.4,0.894427190999916,3,"Film",42.8571428571429,60,"1980s, 2010s",40,40,"USA_Canada",80,"autobioMedia, music",60,""
"163","Film_MED_10","Film","Medium","Hoffa Trailer","David Newman","Hoffa","1992","no",NA,00:00:00,00:00:30,10,2,1.4142135623731,1.5,1,2.25,0.957427107756338,2.75,1.70782512765993,2.75,0.957427107756338,3,0.816496580927726,3,"Film",42.8571428571429,75,"1970s, 1990s, 2000s, 2010s",25,25,"USA_Canada",75,"autobioMedia",75,""
"164","Film_MED_11","Film","Medium","The Strangers Prey At Night","Adrian Johnston","The Strangers Prey At Night","2018","no",NA,00:00:00,00:00:30,11,2.8,0.836660026534076,1.4,0.894427190999916,2.4,1.14017542509914,3,1.22474487139159,2.4,0.547722557505166,2.8,1.30384048104053,3,"Film",57.1428571428571,80,"2010s",60,60,"USA_Canada",60,"autobioMedia, music",60,""
"165","Film_MED_12","Film","Medium","The world is amazed - Main Title Theme","Rolfe Kent","Downsizing","2017","no",NA,00:00:00,00:00:30,12,3.33333333333333,1.15470053837925,1.66666666666667,0.577350269189626,2.66666666666667,0.577350269189626,3,1,3.66666666666667,1.52752523165195,3.33333333333333,1.15470053837925,2,"Film, Classical",50,66.6666666666667,"1990s, 2010s, pre1960",33.3333333333333,33.3333333333333,"USA_Canada",66.6666666666667,"autobioMedia, fictional",66.6666666666667,""
"166","Film_MED_13","Film","Medium","Tinker Tailor Soldier Spy","Alberto Iglesias","Tinker Tailor Soldier Spy","2011","no",NA,00:00:00,00:00:30,13,3.5,0.577350269189626,1.25,0.5,1.5,0.577350269189626,3,0.816496580927726,2.75,0.5,1.5,0.577350269189626,3,"Film",50,75,"1990s",50,0,"Europe",100,"everyday",50,""
"167","Film_MED_14","Film","Medium","Welcome To The Army","Hans Zimmer","Renaissance Man","1994","no",NA,00:00:00,00:00:30,14,3.66666666666667,0.577350269189626,1.33333333333333,0.577350269189626,2,0,4.66666666666667,0.577350269189626,3.66666666666667,0.577350269189626,1.66666666666667,1.15470053837925,2,"Ambient, Jazz, Classical, VG",25,0,"2010s",100,0,"Europe",66.6666666666667,"music",100,""
"168","Folk_HIGH_08","Folk","High","Flightless Bird, American mouth","Iron & Wine",NA,"2007","yes","""ooo""",00:02:35,00:03:05,8,3,1,1.33333333333333,0.577350269189626,1.66666666666667,0.577350269189626,3,1,3.66666666666667,0.577350269189626,2.66666666666667,0.577350269189626,3,"Ambient",50,0,"2000s, 2010s, 2020s",33.3333333333333,33.3333333333333,"USA_Canada",66.6666666666667,"autobioMedia",66.6666666666667,""
"169","Folk_HIGH_09","Folk","High","Little Lion Man","Mumford & Sons",NA,"2009","yes","""ah""",00:02:20,00:02:50,9,3.6,0.894427190999916,3,1.87082869338697,2.6,0.894427190999916,3.4,0.547722557505166,3.8,0.447213595499958,3.6,0.547722557505166,1,"Folk, Pop",33.3333333333333,60,"2010s",60,20,"Europe",60,"music",80,""
"170","Folk_HIGH_10","Folk","High","Mr. Tambourine Man","Bob Dylan",NA,"1965","no",NA,00:03:24,00:03:54,10,2.75,1.5,2.25,1.25830573921179,2.25,0.5,3.75,1.89296944860009,3.5,0.577350269189626,2.75,0.957427107756338,2,"Folk",57.1428571428571,100,"1960s, 1970s, 2000s, pre1960",25,25,"USA_Canada",100,"music",75,""
"171","Folk_HIGH_11","Folk","High","Mrs. Robinson","Simon & Garfunkel","Forrest Gump","2001","yes","""dee"", ""doo""",00:00:00,00:00:30,11,4.2,1.09544511501033,3.4,1.8165902124585,2.4,0.894427190999916,4,0.707106781186548,3.4,0.547722557505166,3.4,0.547722557505166,1,"Pop",33.3333333333333,20,"1960s",40,0,"USA_Canada",60,"autobioMedia, music",40,""
"172","Folk_HIGH_12","Folk","High","Nantes","Beirut",NA,"2007","no",NA,00:01:12,00:01:42,12,3.33333333333333,2.08166599946613,2.66666666666667,2.08166599946613,2,1,4.33333333333333,1.15470053837925,4.66666666666667,0.577350269189626,4.33333333333333,0.577350269189626,1,"Folk",50,66.6666666666667,"2000s, 2010s, pre1960",33.3333333333333,33.3333333333333,"Europe",66.6666666666667,"music",100,""
"173","Folk_HIGH_13","Folk","High","Road","Nick Drake",NA,"1972","no",NA,00:00:00,00:00:30,13,4,1.4142135623731,2.5,1.91485421551268,1.25,0.5,3.75,0.957427107756338,3.5,0.577350269189626,3.25,0.5,2,"Folk",60,75,"1970s",50,50,"USA_Canada",75,"music",75,""
"174","Folk_HIGH_14","Folk","High","Skinny Love","Bon Iver",NA,"2008","no",NA,00:00:00,00:00:30,14,4.33333333333333,0.577350269189626,1.33333333333333,0.577350269189626,1.66666666666667,0.577350269189626,4.66666666666667,0.577350269189626,3.33333333333333,0.577350269189626,2.33333333333333,1.15470053837925,2,"Folk",60,100,"2000s",66.6666666666667,66.6666666666667,"USA_Canada",100,"music",100,""
"175","Folk_LOW_15","Folk","Low","Jänese Õhkamine","Lepaseree",NA,"2015","yes","""hii!""",00:03:43,00:04:13,15,2,1.4142135623731,1.25,0.5,2.25,1.25830573921179,2.75,1.70782512765993,3.5,0.577350269189626,3.75,0.5,3,"Folk",80,100,"pre1960",50,0,"Europe",100,"fictional",75,""
"176","Folk_LOW_16","Folk","Low","Kız Senin","İsmail Altunsaray",NA,"2011","no",NA,00:00:00,00:00:30,16,2.4,1.34164078649987,1,0,2.6,0.894427190999916,2.6,1.34164078649987,3.2,1.48323969741913,2.4,0.894427190999916,3,"Classical",66.6666666666667,0,"2000s",60,0,"Asia",80,"sensory",60,""
"177","Folk_LOW_17","Folk","Low","Lord Won’t Come","Nero Kane",NA,"2020","no",NA,00:04:36,00:05:06,17,2,0,1,0,1.5,0.577350269189626,2.25,0.957427107756338,2.5,0.577350269189626,2,0.816496580927726,3,"Ambient",60,0,"2000s",50,0,"Europe, USA_Canada",50,"everyday",50,""
"178","Folk_LOW_18","Folk","Low","The Art of the Quickdraw","The Minor Canon",NA,"2007","no",NA,00:00:00,00:00:30,18,2.8,1.48323969741913,1.2,0.447213595499958,2.4,0.894427190999916,3.6,1.34164078649987,3.2,0.447213595499958,2.4,0.894427190999916,3,"Country",50,20,"2000s, 2020s",40,40,"USA_Canada",100,"fictional, music",40,""
"179","Folk_LOW_19","Folk","Low","The Big City","Mark Minelli",NA,"2009","yes","""woo"", ""ooo""",00:00:55,00:01:25,19,3,1,1.33333333333333,0.577350269189626,3,1.73205080756888,2.66666666666667,0.577350269189626,3.33333333333333,0.577350269189626,2.33333333333333,0.577350269189626,3,"Folk",50,66.6666666666667,"2000s",66.6666666666667,66.6666666666667,"USA_Canada",100,"everyday",66.6666666666667,""
"180","Folk_LOW_20","Folk","Low","The Desmond Slides","Colm Murphy",NA,"1996","no",NA,00:00:00,00:00:30,20,4,0,2,1.15470053837925,1.75,0.5,4.25,0.957427107756338,4,0.816496580927726,4.5,0.577350269189626,2,"Folk",100,100,"pre1960",75,0,"Europe",100,"autobioLife",100,""
"181","Folk_LOW_21","Folk","Low","Winnetou-Melodie (Deep House Version)","Story Of Dakota",NA,"2016","no",NA,00:00:00,00:00:30,21,2.2,1.30384048104053,1.4,0.894427190999916,2.8,1.09544511501033,3,1,3.8,0.836660026534076,3.2,0.447213595499958,2,"Film",33.3333333333333,20,"2000s, 2010s",40,40,"Asia",60,"music",40,""
"182","Folk_MED_01","Folk","Medium","Ai de Mim","OUTROEU",NA,"2017","yes","""ooo"", ""hey""",00:02:53,00:03:23,1,3,1.4142135623731,1.4,0.547722557505166,2.4,1.14017542509914,3.8,0.836660026534076,4,0.707106781186548,3.4,0.547722557505166,2,"Country",33.3333333333333,40,"2000s, 2010s",40,40,"USA_Canada",80,"music",80,""
"183","Folk_MED_02","Folk","Medium","Ben Her Zaman Sana Aşıktım","Kalben",NA,"2017","yes","""la""",00:02:20,00:02:50,2,3.2,0.836660026534076,1.8,1.78885438199983,2.6,0.894427190999916,4.2,1.30384048104053,3.6,0.894427190999916,3.4,1.34164078649987,2,"Ambient, Country, Jazz",28.5714285714286,20,"2010s",40,40,"Latin_SouthAm",100,"autobioMedia, fictional, music",40,""
"184","Folk_MED_03","Folk","Medium","Big Log","Robert Plant",NA,"1983","no",NA,00:00:00,00:00:30,3,2.33333333333333,1.52752523165195,1.66666666666667,0.577350269189626,2.33333333333333,1.52752523165195,2.66666666666667,0.577350269189626,2.66666666666667,0.577350269189626,2,1,3,"Ambient, Pop, Film",33.3333333333333,0,"1990s",66.6666666666667,33.3333333333333,"USA_Canada",66.6666666666667,"fictional",66.6666666666667,""
"185","Folk_MED_04","Folk","Medium","Dangerous","Joshua James",NA,"2008","no",NA,00:00:00,00:00:30,4,3.75,1.25830573921179,1,0,1.25,0.5,3.75,0.5,2.5,1,2,0.816496580927726,3,"Country",50,25,"2000s",75,75,"USA_Canada",75,"none",50,""
"186","Folk_MED_05","Folk","Medium","Lopin’ Along thru the Cosmos - Remastered","Judee Sill",NA,"1971","no",NA,00:01:31,00:02:01,5,3.5,1.29099444873581,1.75,1.5,1.5,0.577350269189626,4.5,1,4.5,0.577350269189626,2.75,0.957427107756338,2,"Classical",80,0,"1970s",50,50,"Europe, USA_Canada",50,"music",75,""
"187","Folk_MED_06","Folk","Medium","Reunite","Isbells",NA,"2009","no",NA,00:01:57,00:02:27,6,2.25,0.5,1.75,0.957427107756338,1.25,0.5,3.25,1.70782512765993,3.25,0.5,2,1.15470053837925,3,"Folk",33.3333333333333,50,"1990s",50,25,"Europe",75,"music",50,""
"188","Folk_MED_07","Folk","Medium","Seeds Of Night","The Cave Singers",NA,"2008","no",NA,00:00:00,00:00:30,7,3.4,0.547722557505166,1.6,0.894427190999916,2.4,0.894427190999916,3.6,0.894427190999916,3.4,0.547722557505166,2.8,0.836660026534076,2,"Pop",37.5,40,"1990s, 2000s",40,40,"Europe, Latin_SouthAm",40,"music",80,""
"189","Funk_HIGH_01","Funk","High","""1999""","Prince",NA,"1982","no",NA,00:00:12,00:00:42,1,3.8,1.30384048104053,3.6,1.67332005306815,2.6,0.894427190999916,4,1.22474487139159,4.4,0.894427190999916,3.6,0.547722557505166,1,"Pop",50,20,"1980s",100,100,"USA_Canada",100,"music",80,""
"190","Funk_HIGH_02","Funk","High","Dean Town","Vulfpeck",NA,"2016","no",NA,00:00:00,00:00:30,2,3.8,0.836660026534076,1.4,0.547722557505166,3,0.707106781186548,3.4,1.14017542509914,3.4,0.547722557505166,4,1,2,"Electronic",37.5,20,"2000s",60,40,"USA_Canada",60,"everyday, none, self",40,""
"191","Funk_HIGH_03","Funk","High","Little L","Jamiroquai",NA,"2001","no",NA,00:00:00,00:00:30,3,2.66666666666667,0.577350269189626,1.33333333333333,0.577350269189626,2.33333333333333,1.15470053837925,3.33333333333333,2.08166599946613,3.66666666666667,1.52752523165195,3,1.73205080756888,2,"Pop",66.6666666666667,33.3333333333333,"1980s",66.6666666666667,33.3333333333333,"Europe",66.6666666666667,"music",66.6666666666667,""
"192","Funk_HIGH_04","Funk","High","September","Earth, Wind & Fire",NA,"1978","yes","""baa dee ya"", ""hey""",00:03:03,00:03:33,4,4.75,0.5,4.25,0.957427107756338,1.25,0.5,3.5,1.29099444873581,4.25,0.957427107756338,4,1.15470053837925,1,"Pop",42.8571428571429,50,"1970s",75,75,"USA_Canada",100,"none",50,""
"193","Funk_HIGH_05","Funk","High","Simley Faces","Gnarls Barkely",NA,"2006","yes","""hey""",00:02:24,00:02:54,5,3.2,1.78885438199983,2.4,1.51657508881031,2.4,0.894427190999916,3.4,1.34164078649987,4,1,4.4,0.547722557505166,2,"Pop, Funk",33.3333333333333,60,"2000s",60,60,"USA_Canada",60,"music",80,""
"194","Funk_HIGH_06","Funk","High","The Boss","James Brown",NA,"1973","no",NA,00:02:33,00:03:03,6,3.25,1.25830573921179,2.75,1.5,2.25,0.5,3.75,1.5,4,0.816496580927726,3,0,2,"Funk, Jazz",33.3333333333333,50,"1970s",75,75,"Europe",50,"music",50,""
"195","Funk_HIGH_07","Funk","High","Them Changes","Thundercat",NA,"2017","yes","""ooo"", ""la""",00:02:25,00:02:55,7,2,0,1,0,2.6,0.547722557505166,2.2,1.09544511501033,3,0.707106781186548,3,0.707106781186548,3,"Funk",50,80,"1970s, 2010s",40,40,"USA_Canada",60,"music",40,""
"196","Funk_LOW_08","Funk","Low","Better Days","Tony Aiken and Future 2000",NA,"2008","yes","""-ow"", ""ooo""",00:04:14,00:04:44,8,3.66666666666667,0.577350269189626,1.66666666666667,1.15470053837925,2.33333333333333,0.577350269189626,3,1,3.33333333333333,0.577350269189626,3,0,2,"Jazz",50,33.3333333333333,"1970s",66.6666666666667,0,"USA_Canada",100,"autobioMedia, music, none",33.3333333333333,""
"197","Funk_LOW_09","Funk","Low","Feelin Good","The Mooncakes Project",NA,"2012","no",NA,00:00:17,00:00:47,9,3,1.4142135623731,1,0,1.8,0.447213595499958,3.6,0.894427190999916,4,1,3.4,1.14017542509914,2,"Jazz",42.8571428571429,40,"1960s",40,0,"USA_Canada",80,"music",80,""
"198","Funk_LOW_10","Funk","Low","Funky Rules","Fun Key",NA,"2003","no",NA,00:00:00,00:00:30,10,1.75,1.5,1.5,1,2,1.15470053837925,2.75,1.70782512765993,3.75,0.5,4.25,0.957427107756338,2,"Funk",60,75,"2000s",50,50,"Europe",50,"music, sensory",50,""
"199","Funk_LOW_11","Funk","Low","Get Twisted","Raw Deluxe",NA,"2009","no",NA,00:03:12,00:03:42,11,3.2,0.836660026534076,1.4,0.894427190999916,2.2,0.836660026534076,3.2,1.09544511501033,3.4,1.14017542509914,3,1,2,"Jazz",66.6666666666667,0,"1960s, 1970s",40,0,"Europe, USA_Canada",40,"music",60,""
"200","Funk_LOW_12","Funk","Low","Make Some Noise","Phat Sidy Smokehouse",NA,"1999","yes","""huh"", ""ah""",00:02:44,00:03:14,12,2.33333333333333,0.577350269189626,1,0,3.33333333333333,0.577350269189626,3.33333333333333,1.15470053837925,3.33333333333333,0.577350269189626,3.66666666666667,0.577350269189626,2,"Rock",60,0,"1970s, 1990s, 2000s",33.3333333333333,33.3333333333333,"USA_Canada",66.6666666666667,"music",100,""
"201","Funk_LOW_13","Funk","Low","She's Gotta Be","The Neutronics",NA,"2017","no",NA,00:00:05,00:00:35,13,3.75,1.25830573921179,1.5,0.577350269189626,3,0.816496580927726,3.5,1,3.75,0.5,4.25,0.5,2,"Rock",50,50,"1970s",50,0,"USA_Canada",75,"music",100,""
"202","Funk_LOW_14","Funk","Low","Walking Trombone","The Essential FUNK Trombone",NA,"2021","yes","""yeah"", ""woah""",00:00:32,00:01:02,14,4,1,1.33333333333333,0.577350269189626,2,0,5,0,5,0,4.33333333333333,0.577350269189626,2,"Funk",50,66.6666666666667,"1970s",100,0,"USA_Canada",100,"music",100,""
"203","Funk_MED_15","Funk","Medium","Charisma","Tom Browne",NA,"1981","no",NA,00:00:00,00:00:30,15,2.75,0.957427107756338,1,0,2.25,0.957427107756338,3,0.816496580927726,3.5,0.577350269189626,2.25,0.5,3,"Jazz",50,50,"1970s",50,25,"USA_Canada",50,"everyday, fictional, music, none",25,""
"204","Funk_MED_16","Funk","Medium","Darkest Light","Lafayette Afro Rock Band",NA,"1974","no",NA,00:00:00,00:00:30,16,3,0.707106781186548,1.6,0.894427190999916,2.2,0.447213595499958,3.6,0.547722557505166,3.4,0.547722557505166,2.8,0.447213595499958,2,"Jazz",25,0,"1980s",40,0,"USA_Canada",100,"music",60,""
"205","Funk_MED_17","Funk","Medium","Hair","Graham Central Station",NA,"1973","no",NA,00:04:17,00:04:47,17,2.5,1.91485421551268,2,1.4142135623731,3,1.4142135623731,3.75,1.25830573921179,3.25,1.5,3.75,1.25830573921179,2,"Funk, Jazz",40,50,"1960s, 1970s, 1980s, 2000s",25,25,"USA_Canada",50,"abstract, autobioMedia",50,""
"206","Funk_MED_18","Funk","Medium","Iambic 5 Poetry","Shobaleader One",NA,"2017","no",NA,00:00:06,00:00:36,18,2.2,1.09544511501033,1,0,2,0.707106781186548,2,1,2.4,0.894427190999916,2.4,0.547722557505166,3,"Ambient, Electronic",33.3333333333333,0,"1990s, 2000s",40,20,"Europe",60,"autobioMedia, none",40,""
"207","Funk_MED_19","Funk","Medium","Mighty & High","Can't Stop Won't Stop",NA,"2015","yes","""ha"", ""ah""",00:03:08,00:03:38,19,1.66666666666667,0.577350269189626,1,0,2.33333333333333,0.577350269189626,3,1,3.33333333333333,0.577350269189626,3.66666666666667,0.577350269189626,3,"Electronic",40,0,"1980s, 1990s, 2010s",33.3333333333333,33.3333333333333,"USA_Canada",66.6666666666667,"abstract, everyday, music",33.3333333333333,""
"208","Funk_MED_20","Funk","Medium","Running","Baby Huey",NA,"1971","no",NA,00:00:00,00:00:30,20,3.25,2.06155281280883,1.75,0.5,4.75,0.5,3.5,1.73205080756888,4,1.15470053837925,3,0.816496580927726,2,"Rock, Funk",33.3333333333333,50,"1970s",50,50,"Europe, USA_Canada",50,"music",100,""
"209","Funk_MED_21","Funk","Medium","The brazilian hipster","Fort Knowx Five",NA,"2004","no",NA,00:00:26,00:00:56,21,2.8,1.48323969741913,1.2,0.447213595499958,2.2,1.09544511501033,2.8,1.48323969741913,3.6,0.894427190999916,4,1.22474487139159,2,"Funk, Jazz, Dance",33.3333333333333,40,"1990s",60,0,"USA_Canada",60,"music",40,""
"210","Hiphop_HIGH_15","Hip-hop","High","ARE WE STILL FRIENDS?","Tyler, The Creator",NA,"2019","yes","""ooo""",00:01:49,00:02:19,15,1.75,0.5,1,0,2.25,0.5,1.75,0.957427107756338,2.5,0.577350269189626,2,0.816496580927726,3,"Jazz, Electronic",28.5714285714286,0,"2020s",50,0,"USA_Canada",75,"music",50,""
"211","Hiphop_HIGH_16","Hip-hop","High","Circles","Post Malone",NA,"2019","yes","""uh""",00:00:00,00:00:30,16,3.8,0.447213595499958,2,1.4142135623731,3,1.22474487139159,3.2,1.09544511501033,3,1,3,1.22474487139159,2,"Pop",57.1428571428571,0,"2000s, 2020s",40,0,"Europe",60,"abstract, music",40,""
"212","Hiphop_HIGH_17","Hip-hop","High","Dang! (feat. Anderson .Paak)","Mac Miller",NA,"2016","yes","""woo""",00:04:28,00:04:58,17,1.5,0.577350269189626,1,0,1.75,0.957427107756338,2.5,1,2.5,1,2.25,1.25830573921179,3,"Ambient, Jazz",28.5714285714286,0,"1990s",50,25,"Europe",75,"everyday",50,""
"213","Hiphop_HIGH_18","Hip-hop","High","God's Plan","Drake",NA,"2018","yes","""yuh""",00:02:39,00:03:09,18,3,1.58113883008419,2.2,1.78885438199983,1.4,0.547722557505166,3,1.58113883008419,3.2,1.09544511501033,2.8,1.09544511501033,3,"RnB, HipHop",37.5,60,"2010s",40,40,"USA_Canada",80,"music",40,""
"214","Hiphop_HIGH_19","Hip-hop","High","Pursuit of Happiness (Nightmare)","Kid Cudi",NA,"2009","no",NA,00:02:55,00:03:25,19,2.33333333333333,1.52752523165195,1.33333333333333,0.577350269189626,2,0,3.33333333333333,0.577350269189626,2.33333333333333,0.577350269189626,3,1,3,"Ambient, Pop, Rock, VG, Electronic",20,0,"1990s, 2000s, 2020s",33.3333333333333,33.3333333333333,"USA_Canada",66.6666666666667,"autobioMedia, music",66.6666666666667,""
"215","Hiphop_HIGH_20","Hip-hop","High","Runaway","Kanye West",NA,"2010","yes","""mm""",00:05:25,00:05:55,20,3.75,1.25830573921179,1.5,0.577350269189626,3.25,0.5,3,1.4142135623731,4,0.816496580927726,3,0,2,"Ambient",33.3333333333333,0,"2010s",50,50,"Europe, USA_Canada",50,"fictional, music",50,""
"216","Hiphop_HIGH_21","Hip-hop","High","STARGAZING","Travis Scott",NA,"2018","no","(background scream)",00:02:28,00:02:58,21,2,1,1.2,0.447213595499958,4.6,0.894427190999916,2.4,0.894427190999916,2.8,0.447213595499958,3.6,0.547722557505166,3,"VG, Electronic, HipHop",25,40,"2000s, 2020s",40,20,"USA_Canada",60,"autobioMedia, fictional",60,""
"217","Hiphop_LOW_01","Hip-hop","Low","6 00 AM","Canto I",NA,"2008","yes","""ah"", ""uh huh""",00:00:02,00:00:32,1,2.4,0.894427190999916,1.4,0.547722557505166,4,1,2.8,0.447213595499958,3,0,2.8,0.447213595499958,3,"HipHop",42.8571428571429,60,"2010s, 2020s",40,0,"USA_Canada",80,"music",80,""
