"","CLIP_NAME","GENRE","FAMILIARITY","TRACK_TITLE","ARTIST","MEDIA_RELATION_or_PERFORMER","RELEASE_DATE","VOCALISATION","VOCALISATION_TYPE","CLIP_TIME_START","CLIP_TIME_END","group","style_familiarity_M","style_familiarity_SD","clip_familiarity_M","clip_familiarity_SD","contrast_M","contrast_SD","enjoyment_M","enjoyment_SD","valence_M","valence_SD","arousal_M","arousal_SD","cluster","rated_genre","rated_genre_perc","genre_match","rated_decade","rated_decade_perc","decade_match","rated_location","rated_location_perc","thought_type","thought_type_perc","freq_context_words"
"49","Ambient_LOW_15","Ambient","Low","Dulcamara","Duet for Theremin and Lap Steel",NA,"2016","no",NA,00:00:00,00:00:30,15,2,1,2,1,2,0,3.33333333333333,0.577350269189626,2.66666666666667,0.577350269189626,3,1,3,"Ambient",50,66.6666666666667,"1990s, 2000s, 2020s",33.3333333333333,0,"USA_Canada",66.6666666666667,"everyday, music, none, self",33.3333333333333,""
"50","Ambient_LOW_16","Ambient","Low","Everlasting Dreams - Calm's Still Dreaming Mix","KENKOU, Calm",NA,"2020","no",NA,00:00:00,00:00:30,16,3.66666666666667,1.52752523165195,1,0,2,1,3.66666666666667,2.3094010767585,3.33333333333333,2.08166599946613,2.33333333333333,1.15470053837925,3,"Ambient",50,100,"1990s, 2000s, 2010s",33.3333333333333,0,"USA_Canada",66.6666666666667,"abstract, music",100,""
"51","Ambient_LOW_17","Ambient","Low","Fantasy & Reason","Palantir",NA,"2000","no",NA,00:00:00,00:00:30,17,2.25,1.89296944860009,1.25,0.5,2.25,0.5,3,1.82574185835055,4,1.15470053837925,3,1.63299316185545,3,"Ambient",50,75,"2000s",75,75,"USA_Canada",50,"music",75,""
"52","Ambient_LOW_18","Ambient","Low","Memories of Grass","Perila",NA,"2021","no",NA,00:00:00,00:00:30,18,2.4,1.51657508881031,1.6,0.894427190999916,2.4,1.14017542509914,2.8,1.30384048104053,3.2,1.09544511501033,1.4,0.547722557505166,3,"Ambient",50,60,"1980s, 1990s",40,0,"USA_Canada",60,"music",60,""
"53","Ambient_LOW_19","Ambient","Low","One and Two","Pablo Bolviar, Sensual Physics",NA,"2022","no",NA,00:00:00,00:00:30,19,4,0,1,0,1.66666666666667,0.577350269189626,4.66666666666667,0.577350269189626,3.66666666666667,0.577350269189626,3.66666666666667,0.577350269189626,2,"Electronic",50,0,"2010s",66.6666666666667,0,"USA_Canada",100,"none",66.6666666666667,""
"54","Ambient_LOW_20","Ambient","Low","Rain And Sea","Abstract Audio Systems",NA,"2005","no",NA,00:00:00,00:00:30,20,2.75,1.70782512765993,1,0,1.25,0.5,2.75,1.70782512765993,2.75,0.5,2.5,0.577350269189626,3,"Ambient",42.8571428571429,75,"1980s",50,0,"Europe",75,"autobioMedia, music",50,""
"55","Ambient_LOW_21","Ambient","Low","Value Kit","Halosar",NA,"2022","no",NA,00:00:00,00:00:30,21,4.5,1,1.5,1,2.5,0.577350269189626,4.5,1,4.5,0.577350269189626,2.75,0.957427107756338,1,"Ambient",50,75,"1970s, 1980s, 2000s, 2020s",25,25,"USA_Canada",50,"music, sensory",50,""
"56","Ambient_MED_01","Ambient","Medium","2010 Toyota Corolla","2003 Toyota Corolla",NA,"2021","no",NA,00:00:00,00:00:30,1,4,0.816496580927726,2.75,0.957427107756338,2.75,0.957427107756338,3.5,1,3.75,0.957427107756338,3.25,1.25830573921179,1,"Electronic, Film, HipHop, Metal, VG, RnB",16.6666666666667,0,"2010s",50,0,"USA_Canada",75,"music",75,""
"57","Ambient_MED_02","Ambient","Medium","Diamond Cove ( And Its Children Were Watching)","Kyle Bobby Dunn",NA,"2012","no",NA,00:00:00,00:00:30,2,2,0.816496580927726,1.25,0.5,1,0,1.75,0.5,3,0,2,0.816496580927726,3,"Film",60,50,"1970s, 1980s, 1990s, 2010s",25,25,"USA_Canada",50,"music",50,""
"58","Ambient_MED_03","Ambient","Medium","Holding On","Tracey Chattaway",NA,"2015","no",NA,00:00:00,00:00:30,3,2.5,0.577350269189626,1,0,1.5,0.577350269189626,1.5,1,2.5,0.577350269189626,1.25,0.5,3,"Ambient",50,50,"2000s",50,0,"Europe, USA_Canada",50,"autobioMedia, fictional, music, none",25,""
"59","Ambient_MED_04","Ambient","Medium","Life's Casino","Sounds From The Ground",NA,"2019","no",NA,00:00:00,00:00:30,4,2.6,1.34164078649987,1.2,0.447213595499958,3,0.707106781186548,2.6,0.894427190999916,3,0,2.2,0.447213595499958,3,"Electronic",55.5555555555556,40,"1970s, 1980s, 2000s, 2010s, 2020s",20,20,"USA_Canada",80,"music",60,""
"60","Ambient_MED_05","Ambient","Medium","Study Music (Concentrate)","Alpha Brain Waves",NA,"2018","no",NA,00:00:00,00:00:30,5,3,0,1.8,1.09544511501033,2,1.22474487139159,3.8,0.836660026534076,3.4,1.14017542509914,2.4,1.14017542509914,3,"Ambient",57.1428571428571,80,"2000s",40,20,"Europe",60,"fictional",60,""
"61","Ambient_MED_06","Ambient","Medium","Tachyon","Tripswitch",NA,"2005","no",NA,00:00:47,00:01:17,6,3.2,1.09544511501033,1.8,0.836660026534076,2.6,1.8165902124585,3,0.707106781186548,3,0.707106781186548,2.6,1.51657508881031,3,"Film",42.8571428571429,40,"1980s, 2000s",40,40,"Europe",80,"autobioMedia",80,""
"62","Ambient_MED_07","Ambient","Medium","The Stargazer's Jouney","John Serrie",NA,"2003","no",NA,00:00:00,00:00:30,7,4,1.22474487139159,1.4,0.894427190999916,1.6,0.547722557505166,3.6,1.67332005306815,3.6,0.894427190999916,2.6,1.14017542509914,3,"Ambient, Film",33.3333333333333,40,"2000s, 2010s",40,40,"USA_Canada",100,"autobioLife, fictional, music, none, sensory",40,""
"63","Classical_HIGH_01","Classical","High","Cello Suite No. 1 in G Major, BWV 1007: I. Prélude","Johann Sebastian Bach","Yo-Yo Ma","1720","no",NA,00:00:00,00:00:30,1,3.25,1.70782512765993,3.75,1.25830573921179,2.5,1.29099444873581,3.5,1.29099444873581,3.5,0.577350269189626,2.75,0.957427107756338,1,"Film, Classical",33.3333333333333,50,"pre1960",50,50,"Europe",50,"music",75,""
"64","Classical_HIGH_02","Classical","High","Gymnopédie No. 1","Erik Satie","Philippe Entremont","1888","no",NA,00:00:00,00:00:30,2,3.5,1.29099444873581,3.25,1.5,1.5,1,3.5,1,3.5,1.29099444873581,2.5,1.29099444873581,1,"Classical",80,75,"1980s, 2000s, 2020s, pre1960",25,25,"USA_Canada",50,"autobioMedia, everyday, fictional, music, none",25,""
"65","Classical_HIGH_03","Classical","High","Nocturne No. 2 in E-Flat Major, Op. 9 No. 2","Frédéric Chopin","Daniel Barenboim, Frédéric Chopin","1830","no",NA,00:00:00,00:00:30,3,3.75,1.25830573921179,2.75,1.25830573921179,2,0.816496580927726,3.5,1.91485421551268,3.75,0.957427107756338,1.75,0.5,3,"Classical",100,100,"pre1960",100,100,"Europe",75,"music",50,""
"66","Classical_HIGH_04","Classical","High","Piano Concerto No. 21 in C Major, K. 467: II. Andante","Wolfgang Amadeus Mozart","Howard Shelley, London Mozart Players","1785","no",NA,00:00:00,00:00:30,4,3,1.22474487139159,3,1.4142135623731,2.4,0.547722557505166,3.4,0.547722557505166,3.4,0.547722557505166,2.4,1.14017542509914,3,"Classical",75,100,"pre1960",60,60,"Europe",80,"autobioLife, music",40,""
"67","Classical_HIGH_05","Classical","High","Spring (La Primavera) Op.8 No.1 E Major: Allegro","Antonio Vivaldi","Alberto Lizzio, Baroque Festival Orchestra, I Musici Di San Marco","1725","no",NA,00:00:00,00:00:30,5,4.2,0.447213595499958,4.8,0.447213595499958,2.6,1.14017542509914,4.2,0.447213595499958,4.6,0.547722557505166,3.8,0.447213595499958,1,"Classical",62.5,80,"pre1960",60,60,"Europe",60,"autobioLife, autobioMedia, fictional, music",40,""
"68","Classical_HIGH_06","Classical","High","Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scene. Moderato","Pyotr Ilyich Tchaikovsky","André Previn, London Symphony Orchestra","1875","no",NA,00:00:00,00:00:30,6,3.8,1.09544511501033,3.2,0.836660026534076,2.2,1.30384048104053,4.6,0.547722557505166,3.8,1.30384048104053,2.4,0.894427190999916,1,"Classical",62.5,100,"1990s",40,20,"Europe",80,"autobioMedia, fictional",60,""
"69","Classical_HIGH_07","Classical","High","Wiegenlied, Op. 49, No. 4 (Arr. for Cello and Piano) [Brahms Lullaby]","Johannes Brahms","Yo-Yo Ma","1868","no",NA,00:00:00,00:00:30,7,4.4,0.894427190999916,3.4,2.19089023002066,2,0.707106781186548,3.8,1.6431676725155,4,1,1.8,1.30384048104053,1,"Classical",50,60,"pre1960",40,40,"USA_Canada",60,"music",80,""
"70","Classical_LOW_08","Classical","Low","Concerto in C Major, Op. 6 No. 10: I. Preludio. Andante largo","Arcangelo Corelli","Musica Amphion, Pieter-Jan Belder","1714","no",NA,00:00:00,00:00:30,8,3.5,1.29099444873581,3,1.4142135623731,2.25,0.5,4.5,0.577350269189626,3.5,0.577350269189626,2.5,0.577350269189626,1,"Classical",80,100,"pre1960",75,75,"Europe",75,"fictional",50,""
"71","Classical_LOW_09","Classical","Low","Duet No. 2 for 2 Flutes in E-Flat Major, Fk. 55: I. Allegro","Wilhelm Friedemann Bach","Massimo Mercelli, Maxence Larrieu","1770","no",NA,00:00:00,00:00:30,9,3.4,1.34164078649987,2.4,1.94935886896179,2.4,1.14017542509914,4.6,0.547722557505166,4,0,2.2,1.30384048104053,1,"Classical",42.8571428571429,60,"pre1960",60,60,"Europe",60,"fictional, music",60,""
"72","Classical_LOW_10","Classical","Low","L'Arbre des songes - Concerto for Violin & Orchestra: 1. Librement. II. Vif. III. Lent. IV Largo et animé","Henri Dutilleux","Charles Dutoit, Orchestre National De France, Pierre Amoyal","1985","no",NA,00:00:00,00:00:30,10,2.66666666666667,0.577350269189626,1,0,1.66666666666667,0.577350269189626,1.66666666666667,0.577350269189626,2.33333333333333,0.577350269189626,1.66666666666667,0.577350269189626,3,"Classical",66.6666666666667,66.6666666666667,"1960s, 2010s, pre1960",33.3333333333333,0,"Europe",66.6666666666667,"music",66.6666666666667,""
"73","Classical_LOW_11","Classical","Low","Piano Trio No. 2 in E Minor, Op. 67: III. Largo","Dmitri Scostakovich","Daniel Haefliger, Gilles Vonsattel, Ilya Gringolts","1943","no",NA,00:00:00,00:00:30,11,2.4,1.94935886896179,1.8,1.78885438199983,1.6,1.34164078649987,2,1,2.6,0.894427190999916,2.2,1.30384048104053,3,"Film",33.3333333333333,20,"2000s",40,20,"USA_Canada",100,"none",60,""
"74","Classical_LOW_12","Classical","Low","Sonata No. 2 for Violin, Piano and Drums","George Antheil","John Novacek, Mark Fewer","1923","no",NA,00:00:00,00:00:30,12,2.25,0.957427107756338,2,1.4142135623731,2.75,1.25830573921179,2.75,1.5,3,1.15470053837925,3.75,0.5,2,"Classical",60,75,"pre1960",50,50,"USA_Canada",75,"music",50,""
"75","Classical_LOW_13","Classical","Low","Trois Pièces Brèves, No. 2: Andante","Jacques Ibert","Bergen Wind Quintet","1930","no",NA,00:00:00,00:00:30,13,4,1.4142135623731,2.5,1.29099444873581,3.5,0.577350269189626,3.5,1.29099444873581,4.5,0.577350269189626,4,0.816496580927726,1,"Classical",50,50,"1970s",50,25,"USA_Canada",75,"autobioMedia, fictional, music",50,""
"76","Classical_LOW_14","Classical","Low","Violin Sonata No. 5 in F Minor, BWV 1018: I. Largo","Johann Sebastian Bach","Andrea Marcon, Giuliano Carmignola","1720","no",NA,00:00:00,00:00:30,14,3.6,1.14017542509914,1,0,2.2,1.30384048104053,3.2,1.30384048104053,3.2,0.447213595499958,2.4,0.894427190999916,3,"Classical",66.6666666666667,80,"pre1960",60,60,"Europe",60,"fictional",80,""
"77","Classical_MED_15","Classical","Medium","2 Aquarelles: Lento, ma non troppo","Frederick Delius","David Lloyd-Jones, Royal Northern Sinfonia","1917","no",NA,00:00:00,00:00:30,15,4,1,2.33333333333333,1.52752523165195,3.33333333333333,1.15470053837925,4.33333333333333,0.577350269189626,4,1,3,1,1,"Classical",66.6666666666667,66.6666666666667,"pre1960",66.6666666666667,66.6666666666667,"Europe",100,"autobioLife, autobioMedia, everyday, music, sensory",33.3333333333333,""
"78","Classical_MED_16","Classical","Medium","Elf kurze Stücke: No. 4 in A Minor","Anton Webner","Jean-Jacques Dünki","1905","no",NA,00:00:00,00:00:30,16,4.66666666666667,0.577350269189626,1.33333333333333,0.577350269189626,2.33333333333333,1.52752523165195,5,0,4.66666666666667,0.577350269189626,2.66666666666667,0.577350269189626,1,"Classical",75,100,"pre1960",100,100,"Europe",100,"autobioLife, music",100,""
"79","Classical_MED_17","Classical","Medium","Il barbiere di Siviglia: Overture (Sinfonia)","Gioachino Rossini","Academy of St. Martin in the Fields, Gioachino Rossini, Sir Neville Marriner","1816","no",NA,00:00:00,00:00:30,17,4.75,0.5,3.25,1.70782512765993,2.5,1.29099444873581,4,1.4142135623731,4.25,0.957427107756338,3.5,1.29099444873581,1,"Classical",100,100,"pre1960",75,75,"Europe",75,"autobioLife, autobioMedia, music",50,""
"80","Classical_MED_18","Classical","Medium","Notturno for Strings and Harp","Arnold Schönberg","Daniel Hope, Jane Berthe, Zürcher Kammerorchester","1895","no",NA,00:00:00,00:00:30,18,3.2,0.836660026534076,1.8,1.30384048104053,1.4,0.547722557505166,2.8,1.30384048104053,3.2,1.09544511501033,1.6,0.547722557505166,3,"Classical",50,60,"1980s",40,20,"Europe",80,"music",80,""
"81","Classical_MED_19","Classical","Medium","The Garden's Light","Trevor Kowalski","Trevor Kowalski","2018","no",NA,00:00:00,00:00:30,19,3.66666666666667,0.577350269189626,1,0,2.33333333333333,1.52752523165195,4.33333333333333,0.577350269189626,4,0,2.33333333333333,1.15470053837925,3,"Ambient, Classical",50,66.6666666666667,"2000s",66.6666666666667,33.3333333333333,"USA_Canada",100,"music",100,""
"82","Classical_MED_20","Classical","Medium","Violin Sonata in A major, FWV 8: IV. Allegretto poco mosso","César Franck","Jeremy Denk, Joshua Bell","1886","no",NA,00:00:00,00:00:30,20,4.25,1.5,1,0,2.5,1,3.75,1.89296944860009,4,0.816496580927726,2,0.816496580927726,3,"Classical",80,100,"pre1960",50,50,"Europe",75,"music",50,""
"83","Classical_MED_21","Classical","Medium","Whitacre: The Seal Lullaby","Eric Whitacre","Eric Whitacre, Eric Whitacre Singers","2008","yes","""ah"", ""ooo""",00:00:00,00:00:30,21,3.75,1.5,1.75,1.5,2,0.816496580927726,4,0,3.75,0.957427107756338,3.25,1.5,2,"Ambient",50,25,"1960s, 1990s, 2000s, 2010s",25,25,"Europe, USA_Canada",50,"fictional",75,""
"84","Country_HIGH_15","Country","High","(Wanna Get To Know You) That Good!)","Shania Twain",NA,"2002","yes","""ooo"", ""mm"", ""yeah""",00:00:00,00:00:30,15,2.33333333333333,0.577350269189626,1.66666666666667,1.15470053837925,3,1,3.66666666666667,0.577350269189626,3.66666666666667,0.577350269189626,3.33333333333333,0.577350269189626,2,"Country, Film, Pop, Jazz",25,33.3333333333333,"1980s",66.6666666666667,33.3333333333333,"USA_Canada",66.6666666666667,"music",100,""
"85","Country_HIGH_16","Country","High","Cold as You","Luke Combs",NA,"2020","no",NA,00:02:26,00:02:56,16,3.66666666666667,0.577350269189626,1.33333333333333,0.577350269189626,3.33333333333333,0.577350269189626,3,1.73205080756888,3.66666666666667,0.577350269189626,3,0,2,"Country",75,100,"1990s, 2000s, 2010s",33.3333333333333,0,"USA_Canada",100,"autobioLife, music",100,""
"86","Country_HIGH_17","Country","High","Feathered Indians","Tyler Childers",NA,"2017","no",NA,00:03:14,00:03:44,17,4,1.4142135623731,1,0,1.5,1,4,2,4.75,0.5,3.25,0.957427107756338,2,"Country",80,100,"1990s, 2010s",50,50,"USA_Canada",100,"music",75,""
